Ticket,EEM US Equity,EWG US Equity,TIP US Equity,EWJ US Equity,EFA US Equity,IEF US Equity,EWQ US Equity,EWU US Equity,XLB US Equity,XLE US Equity,XLF US Equity,LQD US Equity,XLK US Equity,XLU US Equity,EPP US Equity,FXI US Equity,VGK US Equity,VPL US Equity,SPY US Equity,TLT US Equity,BND US Equity,CSJ US Equity,DIA US Equity
10/24/2016, 37.750000 , 25.930000 , 115.930000 , 50.340000 , 58.180000 , 110.575000 , 24.000000 , 30.250000 , 47.170000 , 69.980000 , 19.710000 , 122.140000 , 48.000000 , 48.190000 , 41.825000 , 38.100000 , 47.460000 , 60.350000 , 214.860000 , 132.730000 , 83.520000 , 105.630000 , 181.960000 
10/25/2016, 37.790000 , 25.940000 , 116.135000 , 50.380000 , 58.110000 , 110.570000 , 23.910000 , 30.220000 , 46.720000 , 69.610000 , 19.680000 , 122.050000 , 47.830000 , 48.470000 , 42.040000 , 37.970000 , 47.290000 , 60.450000 , 214.190000 , 133.080000 , 83.500000 , 105.630000 , 181.500000 
10/26/2016, 37.390000 , 25.790000 , 116.020000 , 50.320000 , 57.870000 , 110.370000 , 23.835000 , 30.050000 , 46.670000 , 69.740000 , 19.800000 , 121.580000 , 47.580000 , 48.570000 , 41.650000 , 37.590000 , 47.070000 , 60.180000 , 213.750000 , 132.180000 , 83.360000 , 105.550000 , 181.760000 
10/27/2016, 37.080000 , 25.820000 , 115.520000 , 50.360000 , 57.820000 , 109.950000 , 23.895000 , 30.070000 , 46.630000 , 69.560000 , 19.850000 , 121.030000 , 47.480000 , 48.320000 , 41.065000 , 37.260000 , 47.090000 , 59.940000 , 213.170000 , 130.740000 , 83.150000 , 105.525000 , 181.500000 
10/28/2016, 36.930000 , 25.870000 , 115.630000 , 50.460000 , 57.790000 , 109.965000 , 24.070000 , 30.010000 , 46.720000 , 69.350000 , 19.780000 , 120.890000 , 47.430000 , 48.470000 , 40.875000 , 36.840000 , 47.080000 , 59.950000 , 212.560000 , 130.450000 , 83.110000 , 105.570000 , 181.440000 
10/31/2016, 37.150000 , 25.915000 , 115.830000 , 50.520000 , 57.810000 , 110.080000 , 24.035000 , 30.000000 , 46.740000 , 68.560000 , 19.750000 , 120.995000 , 47.440000 , 49.430000 , 41.020000 , 36.875000 , 47.020000 , 60.080000 , 212.560000 , 131.250000 , 83.200000 , 105.560000 , 181.190000 
11/01/2016, 36.820000 , 25.700000 , 115.870000 , 50.340000 , 57.580000 , 109.930000 , 23.960000 , 29.890000 , 46.500000 , 68.680000 , 19.670000 , 120.510000 , 47.030000 , 48.540000 , 40.980000 , 37.110000 , 46.830000 , 59.820000 , 211.030000 , 131.010000 , 83.010000 , 105.450000 , 180.110000 
11/02/2016, 36.400000 , 25.500000 , 115.930000 , 49.980000 , 57.175000 , 110.250000 , 23.790000 , 29.740000 , 46.230000 , 67.800000 , 19.530000 , 120.680000 , 46.700000 , 47.940000 , 40.610000 , 36.610000 , 46.520000 , 59.380000 , 209.710000 , 131.580000 , 83.095000 , 105.465000 , 179.360000 
11/03/2016, 36.290000 , 25.360000 , 115.570000 , 50.120000 , 57.120000 , 110.175000 , 23.810000 , 29.780000 , 46.250000 , 68.110000 , 19.565000 , 120.420000 , 46.280000 , 48.110000 , 40.680000 , 36.560000 , 46.485000 , 59.520000 , 208.800000 , 130.570000 , 83.040000 , 105.500000 , 179.120000 
11/04/2016, 35.930000 , 25.170000 , 115.890000 , 49.480000 , 56.570000 , 110.530000 , 23.530000 , 29.460000 , 46.420000 , 67.750000 , 19.480000 , 120.800000 , 46.160000 , 47.945000 , 40.290000 , 36.240000 , 46.050000 , 58.950000 , 208.560000 , 131.740000 , 83.210000 , 105.560000 , 178.720000 
11/07/2016, 37.230000 , 25.565000 , 115.830000 , 49.865000 , 57.360000 , 110.060000 , 23.885000 , 29.880000 , 47.090000 , 69.270000 , 19.975000 , 120.700000 , 47.170000 , 48.790000 , 41.170000 , 37.380000 , 46.750000 , 59.680000 , 213.150000 , 130.620000 , 83.070000 , 105.570000 , 182.360000 
11/08/2016, 37.480000 , 25.650000 , 115.625000 , 49.780000 , 57.530000 , 109.670000 , 23.990000 , 30.010000 , 47.250000 , 69.330000 , 20.010000 , 120.430000 , 47.390000 , 49.160000 , 41.490000 , 37.660000 , 46.880000 , 59.840000 , 214.070000 , 130.090000 , 82.930000 , 105.470000 , 183.390000 
11/09/2016, 36.250000 , 25.660000 , 114.775000 , 49.380000 , 57.550000 , 108.000000 , 24.060000 , 30.410000 , 48.255000 , 70.480000 , 20.840000 , 118.700000 , 47.340000 , 47.360000 , 41.080000 , 36.720000 , 47.120000 , 59.090000 , 216.440000 , 124.570000 , 82.080000 , 105.355000 , 185.940000 
11/10/2016, 35.250000 , 25.560000 , 114.580000 , 49.390000 , 57.380000 , 107.360000 , 23.890000 , 30.375000 , 48.800000 , 70.700000 , 21.620000 , 118.590000 , 46.570000 , 46.230000 , 40.920000 , 36.400000 , 46.910000 , 58.970000 , 216.940000 , 122.730000 , 81.745000 , 105.275000 , 188.110000 
11/11/2016, 34.560000 , 25.490000 , 114.230000 , 49.510000 , 57.040000 , 107.140000 , 23.620000 , 30.090000 , 48.140000 , 69.490000 , 21.675000 , 118.110000 , 46.760000 , 46.040000 , 40.695000 , 35.970000 , 46.465000 , 58.900000 , 216.440000 , 122.040000 , 81.630000 , 105.235000 , 188.490000 
11/14/2016, 34.300000 , 25.230000 , 113.370000 , 49.550000 , 56.720000 , 106.490000 , 23.465000 , 29.975000 , 48.250000 , 69.850000 , 22.210000 , 117.500000 , 46.010000 , 45.980000 , 40.600000 , 35.750000 , 46.040000 , 58.770000 , 216.530000 , 121.310000 , 81.300000 , 105.005000 , 188.730000 
11/15/2016, 35.000000 , 25.370000 , 113.460000 , 49.640000 , 57.010000 , 106.490000 , 23.620000 , 30.110000 , 48.460000 , 71.860000 , 22.190000 , 117.800000 , 46.690000 , 46.750000 , 40.830000 , 36.280000 , 46.345000 , 58.970000 , 218.250000 , 121.910000 , 81.430000 , 105.040000 , 189.300000 
11/16/2016, 34.690000 , 25.050000 , 113.700000 , 49.395000 , 56.400000 , 106.600000 , 23.320000 , 29.810000 , 48.400000 , 71.320000 , 21.875000 , 118.000000 , 47.115000 , 46.430000 , 40.170000 , 35.820000 , 45.865000 , 58.450000 , 217.900000 , 123.010000 , 81.570000 , 105.130000 , 188.950000 
11/17/2016, 34.740000 , 25.080000 , 113.500000 , 50.140000 , 56.820000 , 106.120000 , 23.380000 , 30.010000 , 48.390000 , 70.840000 , 22.150000 , 117.270000 , 47.425000 , 46.430000 , 40.370000 , 35.960000 , 46.080000 , 59.030000 , 218.940000 , 121.200000 , 81.240000 , 105.010000 , 189.300000 
11/18/2016, 34.620000 , 24.850000 , 113.350000 , 49.380000 , 56.200000 , 105.650000 , 23.140000 , 29.670000 , 48.370000 , 71.140000 , 22.170000 , 116.600000 , 47.360000 , 46.280000 , 40.210000 , 35.920000 , 45.610000 , 58.390000 , 218.520000 , 120.850000 , 81.010000 , 104.975000 , 188.460000 
11/21/2016, 34.920000 , 25.035000 , 113.590000 , 49.780000 , 56.690000 , 105.750000 , 23.425000 , 30.100000 , 48.890000 , 72.810000 , 22.250000 , 116.720000 , 47.840000 , 46.780000 , 40.480000 , 36.240000 , 46.000000 , 58.790000 , 220.120000 , 121.150000 , 81.030000 , 105.015000 , 189.370000 
11/22/2016, 35.450000 , 25.100000 , 113.680000 , 49.900000 , 56.820000 , 105.860000 , 23.490000 , 30.170000 , 49.190000 , 72.770000 , 22.250000 , 116.990000 , 47.970000 , 46.930000 , 40.860000 , 36.880000 , 46.040000 , 59.210000 , 220.570000 , 121.110000 , 81.120000 , 105.040000 , 190.050000 
11/23/2016, 35.085000 , 24.810000 , 113.335000 , 49.890000 , 56.610000 , 105.480000 , 23.210000 , 30.170000 , 49.420000 , 73.120000 , 22.380000 , 116.610000 , 47.800000 , 46.500000 , 41.035000 , 36.750000 , 45.710000 , 59.200000 , 220.690000 , 120.640000 , 80.890000 , 104.940000 , 190.600000 
11/25/2016, 35.265000 , 24.975000 , 113.130000 , 49.480000 , 56.800000 , 105.380000 , 23.375000 , 30.290000 , 49.580000 , 72.740000 , 22.425000 , 116.610000 , 47.985000 , 47.160000 , 41.370000 , 37.090000 , 46.070000 , 59.020000 , 221.560000 , 120.820000 , 80.890000 , 104.960000 , 191.360000 
11/28/2016, 35.400000 , 24.710000 , 113.280000 , 49.925000 , 56.510000 , 105.860000 , 23.150000 , 29.910000 , 49.360000 , 71.680000 , 22.135000 , 117.120000 , 48.030000 , 48.085000 , 41.265000 , 37.240000 , 45.540000 , 59.280000 , 220.540000 , 121.710000 , 81.120000 , 105.010000 , 190.800000 
11/29/2016, 35.450000 , 24.920000 , 113.400000 , 49.975000 , 56.850000 , 105.970000 , 23.500000 , 30.055000 , 49.420000 , 70.860000 , 22.185000 , 117.290000 , 48.085000 , 48.260000 , 41.340000 , 37.440000 , 45.920000 , 59.450000 , 220.880000 , 122.220000 , 81.195000 , 105.050000 , 191.200000 
11/30/2016, 35.510000 , 24.840000 , 113.440000 , 49.870000 , 56.770000 , 105.250000 , 23.470000 , 30.070000 , 49.950000 , 74.480000 , 22.500000 , 116.790000 , 47.490000 , 46.760000 , 41.050000 , 37.580000 , 45.910000 , 59.200000 , 220.410000 , 120.240000 , 80.880000 , 104.980000 , 191.380000 
12/01/2016, 35.100000 , 24.660000 , 112.920000 , 49.490000 , 56.555000 , 104.710000 , 23.460000 , 30.090000 , 49.950000 , 74.620000 , 22.890000 , 115.880000 , 46.510000 , 46.370000 , 41.265000 , 37.570000 , 45.825000 , 59.070000 , 219.520000 , 118.730000 , 80.450000 , 104.745000 , 191.920000 
12/02/2016, 35.110000 , 24.750000 , 112.960000 , 49.625000 , 56.720000 , 105.165000 , 23.400000 , 30.355000 , 49.960000 , 74.860000 , 22.645000 , 116.420000 , 46.690000 , 46.770000 , 41.180000 , 37.320000 , 45.980000 , 59.040000 , 219.700000 , 119.600000 , 80.725000 , 104.840000 , 191.740000 
12/05/2016, 35.400000 , 25.365000 , 113.120000 , 49.575000 , 57.290000 , 105.135000 , 23.890000 , 30.565000 , 50.380000 , 75.510000 , 22.910000 , 116.640000 , 47.120000 , 46.870000 , 41.290000 , 37.250000 , 46.675000 , 59.105000 , 220.930000 , 119.470000 , 80.810000 , 104.840000 , 192.180000 
12/06/2016, 35.600000 , 25.555000 , 113.310000 , 49.790000 , 57.680000 , 105.190000 , 24.190000 , 30.670000 , 50.430000 , 75.390000 , 23.135000 , 116.650000 , 47.280000 , 46.760000 , 41.355000 , 37.270000 , 47.100000 , 59.300000 , 221.700000 , 119.380000 , 80.810000 , 104.860000 , 192.500000 
12/07/2016, 36.190000 , 26.160000 , 113.450000 , 50.540000 , 58.520000 , 105.530000 , 24.620000 , 31.110000 , 51.150000 , 75.970000 , 23.485000 , 117.150000 , 48.170000 , 47.350000 , 41.870000 , 37.720000 , 47.735000 , 60.170000 , 224.560000 , 120.400000 , 81.010000 , 104.895000 , 195.470000 
12/08/2016, 36.380000 , 26.070000 , 113.290000 , 51.110000 , 58.475000 , 105.125000 , 24.360000 , 31.000000 , 51.500000 , 76.360000 , 23.710000 , 116.660000 , 48.320000 , 47.460000 , 41.790000 , 37.705000 , 47.475000 , 60.590000 , 225.130000 , 118.980000 , 80.840000 , 104.885000 , 196.270000 
12/09/2016, 36.180000 , 26.095000 , 112.790000 , 51.255000 , 58.710000 , 104.590000 , 24.440000 , 31.180000 , 51.480000 , 76.580000 , 23.740000 , 116.200000 , 48.630000 , 47.955000 , 41.760000 , 37.460000 , 47.715000 , 60.600000 , 226.530000 , 117.500000 , 80.590000 , 104.860000 , 197.720000 
12/12/2016, 35.940000 , 26.115000 , 112.800000 , 50.740000 , 58.465000 , 104.605000 , 24.450000 , 31.035000 , 51.270000 , 76.950000 , 23.530000 , 116.100000 , 48.520000 , 48.440000 , 41.630000 , 36.570000 , 47.640000 , 60.190000 , 226.220000 , 117.720000 , 80.520000 , 104.820000 , 198.100000 
12/13/2016, 36.330000 , 26.340000 , 112.760000 , 51.340000 , 59.105000 , 104.680000 , 24.665000 , 31.345000 , 51.170000 , 77.850000 , 23.580000 , 116.380000 , 49.100000 , 48.960000 , 41.890000 , 37.020000 , 48.160000 , 60.790000 , 227.690000 , 118.140000 , 80.590000 , 104.790000 , 199.230000 
12/14/2016, 35.270000 , 26.035000 , 111.830000 , 50.560000 , 58.210000 , 103.780000 , 24.290000 , 30.965000 , 50.560000 , 76.250000 , 23.460000 , 115.580000 , 48.960000 , 47.965000 , 41.120000 , 36.200000 , 47.440000 , 59.700000 , 225.920000 , 116.820000 , 80.180000 , 104.615000 , 198.160000 
12/15/2016, 35.315000 , 26.020000 , 111.140000 , 50.550000 , 58.110000 , 103.495000 , 24.280000 , 30.920000 , 50.920000 , 76.420000 , 23.700000 , 115.700000 , 49.140000 , 48.270000 , 40.835000 , 35.920000 , 47.390000 , 59.590000 , 226.770000 , 117.410000 , 80.065000 , 104.600000 , 198.660000 
12/16/2016, 35.140000 , 26.130000 , 111.080000 , 50.110000 , 58.100000 , 103.630000 , 24.350000 , 31.035000 , 50.400000 , 76.480000 , 23.370000 , 115.610000 , 48.620000 , 48.410000 , 40.535000 , 35.470000 , 47.620000 , 59.250000 , 225.050000 , 117.140000 , 80.130000 , 104.610000 , 198.160000 
12/19/2016, 34.920000 , 26.055000 , 111.520000 , 50.545000 , 58.050000 , 104.130000 , 24.245000 , 30.830000 , 50.350000 , 76.150000 , 23.395000 , 116.170000 , 48.920000 , 48.590000 , 40.330000 , 35.340000 , 47.450000 , 59.480000 , 225.500000 , 118.400000 , 80.400000 , 104.700000 , 198.580000 
12/20/2016, 35.020000 , 26.160000 , 111.690000 , 50.595000 , 58.220000 , 103.940000 , 24.335000 , 30.880000 , 50.360000 , 75.950000 , 23.655000 , 116.080000 , 49.130000 , 48.670000 , 40.625000 , 35.240000 , 47.350000 , 58.860000 , 226.380000 , 117.810000 , 80.360000 , 104.670000 , 199.420000 
12/21/2016, 34.470000 , 26.295000 , 111.940000 , 49.740000 , 57.670000 , 104.080000 , 24.340000 , 30.480000 , 50.400000 , 76.140000 , 23.595000 , 116.450000 , 49.010000 , 48.450000 , 39.660000 , 35.120000 , 47.480000 , 58.580000 , 225.820000 , 118.330000 , 80.465000 , 104.800000 , 199.190000 
12/22/2016, 34.090000 , 26.275000 , 112.270000 , 49.665000 , 57.530000 , 103.830000 , 24.370000 , 30.335000 , 50.170000 , 76.450000 , 23.540000 , 116.150000 , 48.930000 , 48.630000 , 39.590000 , 34.060000 , 47.380000 , 58.390000 , 225.440000 , 117.810000 , 80.240000 , 104.720000 , 198.945000 
12/23/2016, 34.280000 , 26.325000 , 112.440000 , 49.750000 , 57.660000 , 103.960000 , 24.440000 , 30.415000 , 50.280000 , 76.330000 , 23.575000 , 116.340000 , 48.960000 , 48.620000 , 39.370000 , 33.980000 , 47.565000 , 58.460000 , 225.700000 , 118.050000 , 80.270000 , 104.740000 , 199.040000 
12/27/2016, 34.440000 , 26.365000 , 112.390000 , 49.445000 , 57.600000 , 103.800000 , 24.465000 , 30.440000 , 50.520000 , 76.520000 , 23.605000 , 116.140000 , 49.160000 , 48.645000 , 39.450000 , 34.055000 , 47.640000 , 58.320000 , 226.180000 , 117.670000 , 80.190000 , 104.675000 , 199.200000 
12/28/2016, 34.685000 , 26.175000 , 112.665000 , 49.380000 , 57.380000 , 104.190000 , 24.280000 , 30.305000 , 50.020000 , 75.720000 , 23.370000 , 116.550000 , 48.740000 , 48.200000 , 39.510000 , 34.350000 , 47.335000 , 58.330000 , 224.430000 , 118.530000 , 80.380000 , 104.750000 , 198.100000 
12/29/2016, 35.250000 , 26.360000 , 112.790000 , 48.870000 , 57.550000 , 104.510000 , 24.480000 , 30.495000 , 50.050000 , 75.510000 , 23.200000 , 116.990000 , 48.750000 , 48.830000 , 39.770000 , 34.810000 , 47.660000 , 58.175000 , 224.320000 , 118.950000 , 80.600000 , 104.860000 , 197.960000 
12/30/2016, 35.020000 , 26.480000 , 113.165000 , 48.840000 , 57.720000 , 104.810000 , 24.665000 , 30.675000 , 49.680000 , 75.310000 , 23.265000 , 117.210000 , 48.320000 , 48.580000 , 39.580000 , 34.710000 , 47.920000 , 58.090000 , 223.520000 , 119.130000 , 80.780000 , 104.930000 , 197.490000 
01/03/2017, 35.440000 , 26.500000 , 113.310000 , 49.270000 , 58.090000 , 104.790000 , 24.670000 , 30.810000 , 50.030000 , 76.190000 , 23.480000 , 117.290000 , 48.780000 , 48.425000 , 40.210000 , 35.150000 , 48.105000 , 58.700000 , 225.240000 , 119.640000 , 80.800000 , 104.870000 , 198.440000 
01/04/2017, 35.690000 , 26.680000 , 113.530000 , 50.265000 , 58.750000 , 104.910000 , 24.830000 , 31.110000 , 50.740000 , 76.010000 , 23.695000 , 117.660000 , 48.940000 , 48.600000 , 40.680000 , 35.510000 , 48.485000 , 59.690000 , 226.530000 , 120.100000 , 80.840000 , 104.900000 , 199.170000 
01/05/2017, 36.100000 , 26.955000 , 113.900000 , 50.530000 , 59.230000 , 105.570000 , 25.060000 , 31.325000 , 50.580000 , 75.850000 , 23.460000 , 118.310000 , 49.030000 , 48.670000 , 41.185000 , 36.050000 , 48.925000 , 60.110000 , 226.380000 , 121.980000 , 81.255000 , 104.950000 , 198.760000 
01/06/2017, 35.920000 , 26.860000 , 113.445000 , 50.465000 , 59.030000 , 105.110000 , 24.980000 , 31.115000 , 50.610000 , 75.890000 , 23.550000 , 117.690000 , 49.375000 , 48.815000 , 41.000000 , 35.765000 , 48.720000 , 59.970000 , 227.270000 , 120.860000 , 80.970000 , 104.855000 , 199.500000 
01/09/2017, 35.900000 , 26.840000 , 113.650000 , 50.510000 , 58.950000 , 105.490000 , 24.940000 , 30.870000 , 50.630000 , 74.770000 , 23.370000 , 117.930000 , 49.400000 , 48.190000 , 41.365000 , 35.790000 , 48.550000 , 60.150000 , 226.520000 , 121.830000 , 81.160000 , 104.935000 , 198.810000 
01/10/2017, 36.130000 , 26.830000 , 113.740000 , 50.330000 , 58.950000 , 105.450000 , 24.905000 , 30.975000 , 50.660000 , 74.110000 , 23.440000 , 117.830000 , 49.380000 , 48.055000 , 41.665000 , 36.290000 , 48.535000 , 60.150000 , 226.480000 , 121.750000 , 81.120000 , 104.950000 , 198.400000 
01/11/2017, 36.560000 , 27.090000 , 114.070000 , 50.645000 , 59.300000 , 105.540000 , 25.040000 , 31.210000 , 51.060000 , 74.925000 , 23.560000 , 118.010000 , 49.620000 , 48.530000 , 42.005000 , 36.540000 , 48.780000 , 60.730000 , 227.070000 , 122.160000 , 81.190000 , 105.000000 , 199.340000 
01/12/2017, 36.695000 , 27.010000 , 114.180000 , 50.580000 , 59.350000 , 105.625000 , 25.120000 , 31.250000 , 50.960000 , 74.580000 , 23.390000 , 118.010000 , 49.530000 , 48.585000 , 42.015000 , 36.480000 , 48.830000 , 60.720000 , 226.560000 , 121.890000 , 81.210000 , 105.015000 , 198.740000 
01/13/2017, 36.690000 , 27.130000 , 113.970000 , 50.895000 , 59.580000 , 105.385000 , 25.240000 , 31.320000 , 50.850000 , 74.380000 , 23.510000 , 117.770000 , 49.650000 , 48.500000 , 42.000000 , 36.580000 , 49.030000 , 60.940000 , 227.040000 , 121.310000 , 81.050000 , 105.000000 , 198.680000 
01/17/2017, 36.650000 , 27.185000 , 114.340000 , 50.360000 , 59.350000 , 105.925000 , 25.210000 , 31.385000 , 50.660000 , 74.810000 , 22.960000 , 118.310000 , 49.500000 , 49.050000 , 41.970000 , 36.400000 , 49.035000 , 60.560000 , 226.270000 , 122.580000 , 81.310000 , 105.055000 , 198.110000 
01/18/2017, 36.460000 , 27.180000 , 113.770000 , 50.320000 , 59.190000 , 105.160000 , 25.040000 , 31.225000 , 50.970000 , 74.660000 , 23.165000 , 117.500000 , 49.610000 , 48.970000 , 41.810000 , 36.590000 , 48.840000 , 60.370000 , 226.750000 , 121.010000 , 80.890000 , 104.950000 , 197.960000 
01/19/2017, 36.340000 , 27.120000 , 113.760000 , 50.175000 , 59.060000 , 104.775000 , 24.990000 , 31.150000 , 50.650000 , 74.230000 , 23.020000 , 117.100000 , 49.520000 , 48.550000 , 41.940000 , 36.420000 , 48.735000 , 60.320000 , 226.010000 , 120.180000 , 80.750000 , 104.950000 , 197.270000 
01/20/2017, 36.410000 , 27.320000 , 113.725000 , 50.505000 , 59.400000 , 104.830000 , 25.180000 , 31.180000 , 51.090000 , 74.540000 , 23.135000 , 117.310000 , 49.790000 , 48.630000 , 41.950000 , 36.300000 , 49.020000 , 60.585000 , 226.740000 , 119.940000 , 80.790000 , 104.980000 , 197.960000 
01/23/2017, 36.950000 , 27.355000 , 114.170000 , 50.530000 , 59.510000 , 105.380000 , 25.210000 , 31.465000 , 51.200000 , 73.720000 , 23.000000 , 117.850000 , 49.870000 , 48.400000 , 41.920000 , 36.475000 , 49.160000 , 60.620000 , 226.170000 , 121.140000 , 81.050000 , 105.115000 , 197.780000 
01/24/2017, 37.190000 , 27.460000 , 113.970000 , 50.645000 , 59.670000 , 104.955000 , 25.240000 , 31.460000 , 52.500000 , 74.560000 , 23.280000 , 117.490000 , 50.190000 , 48.395000 , 42.230000 , 36.620000 , 49.275000 , 60.850000 , 227.580000 , 120.310000 , 80.910000 , 105.045000 , 198.860000 
01/25/2017, 37.590000 , 27.930000 , 113.590000 , 51.175000 , 60.290000 , 104.460000 , 25.440000 , 31.780000 , 52.860000 , 74.950000 , 23.660000 , 117.050000 , 50.660000 , 48.385000 , 42.380000 , 36.770000 , 49.850000 , 61.390000 , 229.550000 , 118.800000 , 80.670000 , 105.025000 , 200.440000 
01/26/2017, 37.460000 , 27.760000 , 113.770000 , 51.270000 , 60.060000 , 104.580000 , 25.170000 , 31.615000 , 53.010000 , 74.960000 , 23.740000 , 117.190000 , 50.560000 , 48.405000 , 42.220000 , 36.855000 , 49.560000 , 61.400000 , 229.330000 , 119.200000 , 80.700000 , 105.065000 , 200.740000 
01/27/2017, 37.450000 , 27.780000 , 114.000000 , 50.835000 , 59.940000 , 104.720000 , 25.140000 , 31.585000 , 52.830000 , 74.220000 , 23.635000 , 117.350000 , 50.740000 , 48.385000 , 42.335000 , 36.810000 , 49.550000 , 61.050000 , 228.990000 , 119.630000 , 80.790000 , 105.100000 , 200.620000 
01/30/2017, 37.260000 , 27.545000 , 113.920000 , 50.690000 , 59.540000 , 104.700000 , 24.930000 , 31.255000 , 52.280000 , 72.850000 , 23.465000 , 117.130000 , 50.340000 , 48.430000 , 42.115000 , 36.670000 , 49.135000 , 60.860000 , 227.600000 , 119.270000 , 80.750000 , 105.075000 , 199.380000 
01/31/2017, 37.330000 , 27.520000 , 114.175000 , 50.570000 , 59.640000 , 105.070000 , 25.000000 , 31.455000 , 51.960000 , 72.860000 , 23.315000 , 117.375000 , 50.100000 , 49.200000 , 42.200000 , 36.680000 , 49.350000 , 60.980000 , 227.550000 , 120.100000 , 80.930000 , 105.135000 , 198.360000 
02/01/2017, 37.380000 , 27.605000 , 113.925000 , 50.845000 , 59.870000 , 104.705000 , 25.050000 , 31.600000 , 52.240000 , 72.340000 , 23.335000 , 116.890000 , 50.440000 , 48.350000 , 42.370000 , 36.670000 , 49.525000 , 61.270000 , 227.650000 , 119.100000 , 80.630000 , 104.955000 , 198.630000 
02/02/2017, 37.520000 , 27.585000 , 113.950000 , 50.830000 , 59.890000 , 104.740000 , 25.090000 , 31.465000 , 51.980000 , 72.790000 , 23.240000 , 116.910000 , 50.340000 , 48.835000 , 42.585000 , 36.680000 , 49.480000 , 61.400000 , 227.770000 , 119.050000 , 80.670000 , 105.030000 , 198.580000 
02/03/2017, 37.745000 , 27.635000 , 113.830000 , 51.065000 , 60.140000 , 104.810000 , 25.230000 , 31.460000 , 52.070000 , 73.410000 , 23.690000 , 117.050000 , 50.670000 , 48.900000 , 42.645000 , 36.630000 , 49.675000 , 61.690000 , 229.350000 , 119.000000 , 80.710000 , 105.075000 , 200.400000 
02/06/2017, 37.680000 , 27.205000 , 114.115000 , 50.985000 , 59.690000 , 105.300000 , 24.900000 , 31.370000 , 51.930000 , 72.770000 , 23.620000 , 117.420000 , 50.710000 , 48.820000 , 42.360000 , 36.770000 , 49.190000 , 61.460000 , 228.970000 , 119.720000 , 80.950000 , 105.155000 , 200.280000 
02/07/2017, 37.480000 , 27.180000 , 114.090000 , 50.945000 , 59.630000 , 105.495000 , 24.680000 , 31.510000 , 51.530000 , 71.710000 , 23.560000 , 117.620000 , 50.910000 , 48.930000 , 42.305000 , 36.785000 , 49.200000 , 61.340000 , 228.960000 , 120.600000 , 81.070000 , 105.125000 , 200.600000 
02/08/2017, 37.690000 , 27.170000 , 114.355000 , 51.075000 , 59.770000 , 105.930000 , 24.720000 , 31.600000 , 51.650000 , 71.950000 , 23.390000 , 118.030000 , 51.000000 , 49.410000 , 42.550000 , 37.320000 , 49.270000 , 61.520000 , 229.240000 , 122.240000 , 81.310000 , 105.180000 , 200.500000 
02/09/2017, 37.880000 , 27.300000 , 114.140000 , 51.030000 , 59.980000 , 105.310000 , 24.910000 , 31.745000 , 51.625000 , 72.740000 , 23.715000 , 117.550000 , 51.175000 , 48.990000 , 42.710000 , 37.795000 , 49.470000 , 61.590000 , 230.570000 , 120.830000 , 81.070000 , 105.135000 , 201.720000 
02/10/2017, 38.210000 , 27.300000 , 114.220000 , 51.380000 , 60.140000 , 105.230000 , 24.910000 , 31.840000 , 52.105000 , 73.290000 , 23.765000 , 117.540000 , 51.300000 , 49.310000 , 43.115000 , 37.990000 , 49.480000 , 62.030000 , 231.490000 , 120.760000 , 81.050000 , 105.100000 , 202.760000 
02/13/2017, 38.330000 , 27.445000 , 114.040000 , 51.585000 , 60.380000 , 105.055000 , 25.040000 , 32.010000 , 52.520000 , 73.400000 , 24.030000 , 117.460000 , 51.550000 , 49.540000 , 43.235000 , 38.235000 , 49.665000 , 62.250000 , 232.750000 , 120.380000 , 80.950000 , 105.085000 , 204.170000 
02/14/2017, 38.370000 , 27.435000 , 113.760000 , 51.220000 , 60.280000 , 104.690000 , 25.100000 , 31.905000 , 52.530000 , 73.680000 , 24.320000 , 117.200000 , 51.700000 , 49.195000 , 43.245000 , 38.250000 , 49.675000 , 62.070000 , 233.700000 , 119.510000 , 80.780000 , 105.045000 , 205.180000 
02/15/2017, 38.690000 , 27.495000 , 113.930000 , 51.175000 , 60.500000 , 104.490000 , 25.290000 , 32.000000 , 52.465000 , 73.410000 , 24.510000 , 117.100000 , 51.900000 , 49.050000 , 43.740000 , 38.820000 , 49.880000 , 62.330000 , 234.890000 , 118.960000 , 80.660000 , 105.010000 , 206.400000 
02/16/2017, 38.540000 , 27.660000 , 113.930000 , 51.225000 , 60.650000 , 104.900000 , 25.330000 , 32.035000 , 52.430000 , 72.370000 , 24.480000 , 117.430000 , 52.030000 , 49.560000 , 43.605000 , 38.730000 , 50.085000 , 62.240000 , 234.740000 , 119.610000 , 80.810000 , 105.040000 , 206.470000 
02/17/2017, 38.370000 , 27.530000 , 114.140000 , 51.180000 , 60.480000 , 105.185000 , 25.030000 , 31.955000 , 52.300000 , 71.980000 , 24.465000 , 117.730000 , 52.175000 , 49.590000 , 43.650000 , 38.470000 , 49.895000 , 62.190000 , 235.040000 , 120.320000 , 81.000000 , 105.125000 , 205.900000 
02/21/2017, 38.800000 , 27.785000 , 114.140000 , 51.630000 , 60.680000 , 105.140000 , 24.970000 , 32.010000 , 52.465000 , 72.500000 , 24.580000 , 117.770000 , 52.450000 , 50.100000 , 43.770000 , 38.810000 , 49.930000 , 62.710000 , 236.420000 , 120.110000 , 81.000000 , 105.145000 , 207.060000 
