major,minor,Cash0,Cash1,Cash2,Close,Share0,Share1,Share2,Total0,Total1,Total2
BRK/B US Equity,2007-12-13,47.44,47.44,47.44,94.7,138.0,138.0,138.0,13116.04,13116.04,13116.04
BRK/B US Equity,2007-12-14,47.44,2709.68,2709.68,95.08,138.0,110.0,110.0,13168.48,13168.48,13168.48
BRK/B US Equity,2007-12-17,47.44,2709.68,2709.68,90.5,138.0,110.0,110.0,12536.44,12664.68,12664.68
BRK/B US Equity,2007-12-18,47.44,2709.68,2709.68,90.2,138.0,110.0,110.0,12495.04,12631.68,12631.68
BRK/B US Equity,2007-12-19,47.44,2709.68,4680.0,89.56,138.0,110.0,88.0,12406.72,12561.28,12561.28
BRK/B US Equity,2007-12-20,47.44,2709.68,4680.0,88.82,138.0,110.0,88.0,12304.6,12479.88,12496.16
BRK/B US Equity,2007-12-21,47.44,2709.68,4680.0,89.5,138.0,110.0,88.0,12398.44,12554.68,12556.0
BRK/B US Equity,2007-12-24,47.44,2709.68,4680.0,90.8,138.0,110.0,88.0,12577.84,12697.68,12670.4
BRK/B US Equity,2007-12-26,47.44,2709.68,4680.0,91.4,138.0,110.0,88.0,12660.64,12763.68,12723.2
BRK/B US Equity,2007-12-27,47.44,2709.68,4680.0,91.46,138.0,110.0,88.0,12668.92,12770.28,12728.48
BRK/B US Equity,2007-12-28,47.44,2709.68,4680.0,93.7,138.0,110.0,88.0,12978.04,13016.68,12925.6
BRK/B US Equity,2007-12-31,47.44,2709.68,4680.0,94.72,138.0,110.0,88.0,13118.8,13128.88,13015.36
BRK/B US Equity,2008-01-02,47.44,38.78,75.0,92.1,138.0,139.0,138.0,12757.24,12840.68,12784.8
BRK/B US Equity,2008-01-03,47.44,38.78,75.0,93.0,138.0,139.0,138.0,12881.44,12965.78,12909.0
BRK/B US Equity,2008-01-04,47.44,38.78,75.0,91.0,138.0,139.0,138.0,12605.44,12687.78,12633.0
BRK/B US Equity,2008-01-07,47.44,38.78,75.0,88.76,138.0,139.0,138.0,12296.32,12376.42,12323.88
BRK/B US Equity,2008-01-08,47.44,38.78,75.0,88.3,138.0,139.0,138.0,12232.84,12312.48,12260.4
BRK/B US Equity,2008-01-09,47.44,2455.18,2491.4,86.3,138.0,111.0,110.0,11956.84,12034.48,11984.4
BRK/B US Equity,2008-01-10,47.44,2455.18,2491.4,89.22,138.0,111.0,110.0,12359.8,12358.6,12305.6
BRK/B US Equity,2008-01-11,47.44,2455.18,2491.4,87.54,138.0,111.0,110.0,12127.96,12172.12,12120.8
BRK/B US Equity,2008-01-14,47.44,2455.18,2491.4,86.55,138.0,111.0,110.0,11991.34,12062.23,12011.9
BRK/B US Equity,2008-01-15,47.44,2455.18,2491.4,85.32,138.0,111.0,110.0,11821.6,11925.7,11876.6
BRK/B US Equity,2008-01-16,47.44,2455.18,2491.4,84.5,138.0,111.0,110.0,11708.44,11834.68,11786.4
BRK/B US Equity,2008-01-17,47.44,2455.18,4404.52,86.96,138.0,111.0,88.0,12047.92,12107.74,12057.0
BRK/B US Equity,2008-01-18,47.44,2455.18,4404.52,88.1,138.0,111.0,88.0,12205.24,12234.28,12157.32
BRK/B US Equity,2008-01-22,47.44,2455.18,4404.52,91.38,138.0,111.0,88.0,12657.88,12598.36,12445.96
BRK/B US Equity,2008-01-23,47.44,2455.18,4404.52,92.0,138.0,111.0,88.0,12743.44,12667.18,12500.52
BRK/B US Equity,2008-01-24,47.44,2455.18,4404.52,92.38,138.0,111.0,88.0,12795.88,12709.36,12533.96
BRK/B US Equity,2008-01-25,47.44,2455.18,4404.52,92.6,138.0,111.0,88.0,12826.24,12733.78,12553.32
BRK/B US Equity,2008-01-28,47.44,2455.18,4404.52,90.4,138.0,111.0,88.0,12522.64,12489.58,12359.72
BRK/B US Equity,2008-01-29,47.44,2455.18,4404.52,92.9,138.0,111.0,88.0,12867.64,12767.08,12579.72
BRK/B US Equity,2008-01-30,47.44,2455.18,4404.52,92.32,138.0,111.0,88.0,12787.6,12702.7,12528.68
BRK/B US Equity,2008-01-31,47.44,2455.18,4404.52,91.0,138.0,111.0,88.0,12605.44,12556.18,12412.52
BRK/B US Equity,2008-02-01,47.44,12.76,62.44,90.46,138.0,138.0,136.0,12530.92,12496.24,12365.0
BRK/B US Equity,2008-02-04,47.44,12.76,62.44,90.02,138.0,138.0,136.0,12470.2,12435.52,12305.16
BRK/B US Equity,2008-02-05,47.44,12.76,62.44,90.9,138.0,138.0,136.0,12591.64,12556.96,12424.84
BRK/B US Equity,2008-02-06,47.44,12.76,62.44,90.8,138.0,138.0,136.0,12577.84,12543.16,12411.24
BRK/B US Equity,2008-02-07,47.44,12.76,62.44,90.76,138.0,138.0,136.0,12572.32,12537.64,12405.8
BRK/B US Equity,2008-02-08,47.44,12.76,62.44,91.84,138.0,138.0,136.0,12721.36,12686.68,12552.68
BRK/B US Equity,2008-02-11,47.44,12.76,62.44,92.9,138.0,138.0,136.0,12867.64,12832.96,12696.84
BRK/B US Equity,2008-02-12,47.44,12.76,62.44,93.18,138.0,138.0,136.0,12906.28,12871.6,12734.92
BRK/B US Equity,2008-02-13,47.44,12.76,62.44,95.36,138.0,138.0,136.0,13207.12,13172.44,13031.4
BRK/B US Equity,2008-02-14,47.44,12.76,62.44,95.38,138.0,138.0,136.0,13209.88,13175.2,13034.12
BRK/B US Equity,2008-02-15,47.44,12.76,62.44,95.9,138.0,138.0,136.0,13281.64,13246.96,13104.84
BRK/B US Equity,2008-02-19,47.44,12.76,62.44,95.8,138.0,138.0,136.0,13267.84,13233.16,13091.24
BRK/B US Equity,2008-02-20,47.44,12.76,62.44,95.5,138.0,138.0,136.0,13226.44,13191.76,13050.44
BRK/B US Equity,2008-02-21,47.44,12.76,62.44,94.02,138.0,138.0,136.0,13022.2,12987.52,12849.16
BRK/B US Equity,2008-02-22,47.44,12.76,62.44,92.96,138.0,138.0,136.0,12875.92,12841.24,12705.0
BRK/B US Equity,2008-02-25,47.44,12.76,62.44,93.12,138.0,138.0,136.0,12898.0,12863.32,12726.76
BRK/B US Equity,2008-02-26,47.44,12.76,62.44,92.52,138.0,138.0,136.0,12815.2,12780.52,12645.16
BRK/B US Equity,2008-02-27,47.44,12.76,62.44,93.69,138.0,138.0,136.0,12976.66,12941.98,12804.28
BRK/B US Equity,2008-02-28,47.44,12.76,62.44,93.2,138.0,138.0,136.0,12909.04,12874.36,12737.64
BRK/B US Equity,2008-02-29,47.44,12.76,62.44,93.49,138.0,138.0,136.0,12949.06,12914.38,12777.08
BRK/B US Equity,2008-03-03,47.44,12.76,62.44,90.18,138.0,138.0,136.0,12492.28,12457.6,12326.92
BRK/B US Equity,2008-03-04,47.44,12.76,62.44,91.5,138.0,138.0,136.0,12674.44,12639.76,12506.44
BRK/B US Equity,2008-03-05,47.44,12.76,62.44,92.18,138.0,138.0,136.0,12768.28,12733.6,12598.92
BRK/B US Equity,2008-03-06,47.44,12.76,62.44,90.44,138.0,138.0,136.0,12528.16,12493.48,12362.28
BRK/B US Equity,2008-03-07,47.44,12.76,62.44,89.24,138.0,138.0,136.0,12362.56,12327.88,12199.08
BRK/B US Equity,2008-03-10,47.44,12.76,62.44,87.26,138.0,138.0,136.0,12089.32,12054.64,11929.8
BRK/B US Equity,2008-03-11,47.44,2476.76,2526.44,88.0,138.0,110.0,108.0,12191.44,12156.76,12030.44
BRK/B US Equity,2008-03-12,47.44,2476.76,2526.44,87.14,138.0,110.0,108.0,12072.76,12062.16,11937.56
BRK/B US Equity,2008-03-13,47.44,2476.76,2526.44,86.68,138.0,110.0,108.0,12009.28,12011.56,11887.88
BRK/B US Equity,2008-03-14,47.44,2476.76,2526.44,86.36,138.0,110.0,108.0,11965.12,11976.36,11853.32
BRK/B US Equity,2008-03-17,47.44,2476.76,2526.44,84.9,138.0,110.0,108.0,11763.64,11815.76,11695.64
BRK/B US Equity,2008-03-18,47.44,2476.76,2526.44,86.11,138.0,110.0,108.0,11930.62,11948.86,11826.32
BRK/B US Equity,2008-03-19,47.44,2476.76,2526.44,85.31,138.0,110.0,108.0,11820.22,11860.86,11739.92
BRK/B US Equity,2008-03-20,47.44,2476.76,2526.44,86.96,138.0,110.0,108.0,12047.92,12042.36,11918.12
BRK/B US Equity,2008-03-24,47.44,2476.76,2526.44,86.82,138.0,110.0,108.0,12028.6,12026.96,11903.0
BRK/B US Equity,2008-03-25,47.44,2476.76,2526.44,86.0,138.0,110.0,108.0,11915.44,11936.76,11814.44
BRK/B US Equity,2008-03-26,47.44,2476.76,2526.44,85.65,138.0,110.0,108.0,11867.14,11898.26,11776.64
BRK/B US Equity,2008-03-27,47.44,2476.76,2526.44,87.4,138.0,110.0,108.0,12108.64,12090.76,11965.64
BRK/B US Equity,2008-03-28,47.44,2476.76,2526.44,89.04,138.0,110.0,108.0,12334.96,12271.16,12142.76
BRK/B US Equity,2008-03-31,47.44,2476.76,2526.44,89.46,138.0,110.0,108.0,12392.92,12317.36,12188.12
BRK/B US Equity,2008-04-01,47.44,79.16,40.04,88.8,138.0,137.0,136.0,12301.84,12244.76,12116.84
BRK/B US Equity,2008-04-02,47.44,79.16,40.04,87.29,138.0,137.0,136.0,12093.46,12037.89,11911.48
BRK/B US Equity,2008-04-03,47.44,79.16,40.04,86.84,138.0,137.0,136.0,12031.36,11976.24,11850.28
BRK/B US Equity,2008-04-04,47.44,79.16,40.04,87.38,138.0,137.0,136.0,12105.88,12050.22,11923.72
BRK/B US Equity,2008-04-07,47.44,79.16,40.04,88.1,138.0,137.0,136.0,12205.24,12148.86,12021.64
BRK/B US Equity,2008-04-08,47.44,79.16,40.04,88.3,138.0,137.0,136.0,12232.84,12176.26,12048.84
BRK/B US Equity,2008-04-09,47.44,79.16,40.04,87.8,138.0,137.0,136.0,12163.84,12107.76,11980.84
BRK/B US Equity,2008-04-10,47.44,79.16,40.04,87.58,138.0,137.0,136.0,12133.48,12077.62,11950.92
BRK/B US Equity,2008-04-11,47.44,79.16,40.04,87.08,138.0,137.0,136.0,12064.48,12009.12,11882.92
BRK/B US Equity,2008-04-14,47.44,79.16,40.04,85.72,138.0,137.0,136.0,11876.8,11822.8,11697.96
BRK/B US Equity,2008-04-15,47.44,79.16,40.04,85.8,138.0,137.0,136.0,11887.84,11833.76,11708.84
BRK/B US Equity,2008-04-16,47.44,79.16,40.04,86.4,138.0,137.0,136.0,11970.64,11915.96,11790.44
BRK/B US Equity,2008-04-17,47.44,79.16,40.04,85.64,138.0,137.0,136.0,11865.76,11811.84,11687.08
BRK/B US Equity,2008-04-18,47.44,79.16,40.04,85.76,138.0,137.0,136.0,11882.32,11828.28,11703.4
BRK/B US Equity,2008-04-21,47.44,79.16,40.04,85.5,138.0,137.0,136.0,11846.44,11792.66,11668.04
BRK/B US Equity,2008-04-22,47.44,79.16,40.04,84.82,138.0,137.0,136.0,11752.6,11699.5,11575.56
BRK/B US Equity,2008-04-23,47.44,79.16,40.04,84.72,138.0,137.0,136.0,11738.8,11685.8,11561.96
BRK/B US Equity,2008-04-24,47.44,79.16,40.04,84.5,138.0,137.0,136.0,11708.44,11655.66,11532.04
BRK/B US Equity,2008-04-25,47.44,79.16,40.04,84.6,138.0,137.0,136.0,11722.24,11669.36,11545.64
BRK/B US Equity,2008-04-28,47.44,79.16,40.04,85.42,138.0,137.0,136.0,11835.4,11781.7,11657.16
BRK/B US Equity,2008-04-29,47.44,79.16,40.04,87.66,138.0,137.0,136.0,12144.52,12088.58,11961.8
BRK/B US Equity,2008-04-30,47.44,79.16,40.04,89.14,138.0,137.0,136.0,12348.76,12291.34,12163.08
BRK/B US Equity,2008-05-01,47.44,79.16,40.04,89.2,138.0,137.0,136.0,12357.04,12299.56,12171.24
BRK/B US Equity,2008-05-02,47.44,79.16,40.04,88.96,138.0,137.0,136.0,12323.92,12266.68,12138.6
BRK/B US Equity,2008-05-05,47.44,79.16,40.04,86.67,138.0,137.0,136.0,12007.9,11952.95,11827.16
BRK/B US Equity,2008-05-06,47.44,79.16,40.04,86.9,138.0,137.0,136.0,12039.64,11984.46,11858.44
BRK/B US Equity,2008-05-07,47.44,79.16,40.04,85.25,138.0,137.0,136.0,11811.94,11758.41,11634.04
BRK/B US Equity,2008-05-08,47.44,79.16,40.04,85.6,138.0,137.0,136.0,11860.24,11806.36,11681.64
BRK/B US Equity,2008-05-09,47.44,79.16,40.04,83.58,138.0,137.0,136.0,11581.48,11529.62,11406.92
BRK/B US Equity,2008-05-12,47.44,2372.36,2333.24,81.9,138.0,109.0,108.0,11349.64,11299.46,11178.44
BRK/B US Equity,2008-05-13,47.44,2372.36,2333.24,82.96,138.0,109.0,108.0,11495.92,11415.0,11292.92
BRK/B US Equity,2008-05-14,47.44,2372.36,2333.24,82.39,138.0,109.0,108.0,11417.26,11352.87,11231.36
BRK/B US Equity,2008-05-15,47.44,2372.36,2333.24,81.3,138.0,109.0,108.0,11266.84,11234.06,11113.64
BRK/B US Equity,2008-05-16,47.44,2372.36,2333.24,81.54,138.0,109.0,108.0,11299.96,11260.22,11139.56
BRK/B US Equity,2008-05-19,47.44,2372.36,2333.24,82.39,138.0,109.0,108.0,11417.26,11352.87,11231.36
BRK/B US Equity,2008-05-20,47.44,2372.36,2333.24,82.02,138.0,109.0,108.0,11366.2,11312.54,11191.4
BRK/B US Equity,2008-05-21,47.44,2372.36,2333.24,81.2,138.0,109.0,108.0,11253.04,11223.16,11102.84
BRK/B US Equity,2008-05-22,47.44,2372.36,2333.24,82.11,138.0,109.0,108.0,11378.62,11322.35,11201.12
BRK/B US Equity,2008-05-23,47.44,2372.36,2333.24,82.6,138.0,109.0,108.0,11446.24,11375.76,11254.04
BRK/B US Equity,2008-05-27,47.44,2372.36,2333.24,85.9,138.0,109.0,108.0,11901.64,11735.46,11610.44
BRK/B US Equity,2008-05-28,47.44,2372.36,2333.24,86.76,138.0,109.0,108.0,12020.32,11829.2,11703.32
BRK/B US Equity,2008-05-29,47.44,2372.36,2333.24,88.02,138.0,109.0,108.0,12194.2,11966.54,11839.4
BRK/B US Equity,2008-05-30,47.44,2372.36,2333.24,89.96,138.0,109.0,108.0,12461.92,12178.0,12048.92
BRK/B US Equity,2008-06-02,47.44,1.76,50.44,87.8,138.0,136.0,134.0,12163.84,11942.56,11815.64
BRK/B US Equity,2008-06-03,47.44,1.76,50.44,89.4,138.0,136.0,134.0,12384.64,12160.16,12030.04
BRK/B US Equity,2008-06-04,47.44,1.76,50.44,87.0,138.0,136.0,134.0,12053.44,11833.76,11708.44
BRK/B US Equity,2008-06-05,47.44,1.76,50.44,87.1,138.0,136.0,134.0,12067.24,11847.36,11721.84
BRK/B US Equity,2008-06-06,47.44,1.76,50.44,85.72,138.0,136.0,134.0,11876.8,11659.68,11536.92
BRK/B US Equity,2008-06-09,47.44,1.76,50.44,84.84,138.0,136.0,134.0,11755.36,11540.0,11419.0
BRK/B US Equity,2008-06-10,47.44,2367.76,2331.94,84.5,138.0,108.0,107.0,11708.44,11493.76,11373.44
BRK/B US Equity,2008-06-11,47.44,2367.76,2331.94,84.4,138.0,108.0,107.0,11694.64,11482.96,11362.74
BRK/B US Equity,2008-06-12,47.44,2367.76,2331.94,84.5,138.0,108.0,107.0,11708.44,11493.76,11373.44
BRK/B US Equity,2008-06-13,47.44,2367.76,2331.94,84.94,138.0,108.0,107.0,11769.16,11541.28,11420.52
BRK/B US Equity,2008-06-16,47.44,2367.76,2331.94,83.96,138.0,108.0,107.0,11633.92,11435.44,11315.66
BRK/B US Equity,2008-06-17,47.44,2367.76,2331.94,84.14,138.0,108.0,107.0,11658.76,11454.88,11334.92
BRK/B US Equity,2008-06-18,47.44,2367.76,2331.94,83.98,138.0,108.0,107.0,11636.68,11437.6,11317.8
BRK/B US Equity,2008-06-19,47.44,2367.76,2331.94,83.26,138.0,108.0,107.0,11537.32,11359.84,11240.76
BRK/B US Equity,2008-06-20,47.44,2367.76,2331.94,83.08,138.0,108.0,107.0,11512.48,11340.4,11221.5
BRK/B US Equity,2008-06-23,47.44,2367.76,2331.94,81.3,138.0,108.0,107.0,11266.84,11148.16,11031.04
BRK/B US Equity,2008-06-24,47.44,2367.76,2331.94,81.84,138.0,108.0,107.0,11341.36,11206.48,11088.82
BRK/B US Equity,2008-06-25,47.44,2367.76,2331.94,81.34,138.0,108.0,107.0,11272.36,11152.48,11035.32
BRK/B US Equity,2008-06-26,47.44,2367.76,2331.94,80.75,138.0,108.0,107.0,11190.94,11088.76,10972.19
BRK/B US Equity,2008-06-27,47.44,2367.76,2331.94,80.33,138.0,108.0,107.0,11132.98,11043.4,10927.25
BRK/B US Equity,2008-06-30,47.44,2367.76,4097.22,80.24,138.0,108.0,85.0,11120.56,11033.68,10917.62
BRK/B US Equity,2008-07-01,47.44,48.34,18.24,79.98,138.0,137.0,136.0,11084.68,11005.6,10895.52
BRK/B US Equity,2008-07-02,47.44,48.34,18.24,78.96,138.0,137.0,136.0,10943.92,10865.86,10756.8
BRK/B US Equity,2008-07-03,47.44,48.34,18.24,77.9,138.0,137.0,136.0,10797.64,10720.64,10612.64
BRK/B US Equity,2008-07-07,47.44,48.34,18.24,78.82,138.0,137.0,136.0,10924.6,10846.68,10737.76
BRK/B US Equity,2008-07-08,47.44,48.34,18.24,79.34,138.0,137.0,136.0,10996.36,10917.92,10808.48
CMCSA US Equity,2007-05-01,0.85,0.85,0.85,13.35,749.0,749.0,749.0,10000.0,10000.0,10000.0
CMCSA US Equity,2007-05-02,0.85,0.85,0.85,13.57,749.0,749.0,749.0,10164.78,10164.78,10164.78
CMCSA US Equity,2007-05-03,0.85,0.85,0.85,13.62,749.0,749.0,749.0,10202.23,10202.23,10202.23
CMCSA US Equity,2007-05-04,0.85,0.85,0.85,13.45,749.0,749.0,749.0,10074.9,10074.9,10074.9
CMCSA US Equity,2007-05-07,0.85,0.85,0.85,13.37,749.0,749.0,749.0,10014.98,10014.98,10014.98
CMCSA US Equity,2007-05-08,0.85,0.85,0.85,13.23,749.0,749.0,749.0,9910.12,9910.12,9910.12
CMCSA US Equity,2007-05-09,0.85,0.85,0.85,13.14,749.0,749.0,749.0,9842.71,9842.71,9842.71
CMCSA US Equity,2007-05-10,0.85,0.85,0.85,13.0,749.0,749.0,749.0,9737.85,9737.85,9737.85
CMCSA US Equity,2007-05-11,0.85,0.85,0.85,13.21,749.0,749.0,749.0,9895.14,9895.14,9895.14
CMCSA US Equity,2007-05-14,0.85,0.85,0.85,13.29,749.0,749.0,749.0,9955.06,9955.06,9955.06
CMCSA US Equity,2007-05-15,0.85,0.85,0.85,13.3,749.0,749.0,749.0,9962.55,9962.55,9962.55
CMCSA US Equity,2007-05-16,0.85,0.85,0.85,13.6,749.0,749.0,749.0,10187.25,10187.25,10187.25
CMCSA US Equity,2007-05-17,0.85,0.85,0.85,13.45,749.0,749.0,749.0,10074.9,10074.9,10074.9
CMCSA US Equity,2007-05-18,0.85,0.85,0.85,13.77,749.0,749.0,749.0,10314.58,10314.58,10314.58
CMCSA US Equity,2007-05-21,0.85,0.85,0.85,13.77,749.0,749.0,749.0,10314.58,10314.58,10314.58
CMCSA US Equity,2007-05-22,0.85,0.85,0.85,13.68,749.0,749.0,749.0,10247.17,10247.17,10247.17
CMCSA US Equity,2007-05-23,0.85,0.85,0.85,13.67,749.0,749.0,749.0,10239.68,10239.68,10239.68
CMCSA US Equity,2007-05-24,0.85,0.85,0.85,13.43,749.0,749.0,749.0,10059.92,10059.92,10059.92
CMCSA US Equity,2007-05-25,0.85,0.85,0.85,13.62,749.0,749.0,749.0,10202.23,10202.23,10202.23
CMCSA US Equity,2007-05-29,0.85,0.85,0.85,13.54,749.0,749.0,749.0,10142.31,10142.31,10142.31
CMCSA US Equity,2007-05-30,0.85,0.85,0.85,13.74,749.0,749.0,749.0,10292.11,10292.11,10292.11
CMCSA US Equity,2007-05-31,0.85,0.85,0.85,13.71,749.0,749.0,749.0,10269.64,10269.64,10269.64
CMCSA US Equity,2007-06-01,0.85,0.85,0.85,13.68,749.0,749.0,749.0,10247.17,10247.17,10247.17
CMCSA US Equity,2007-06-04,0.85,0.85,0.85,13.52,749.0,749.0,749.0,10127.33,10127.33,10127.33
CMCSA US Equity,2007-06-05,0.85,0.85,0.85,13.56,749.0,749.0,749.0,10157.29,10157.29,10157.29
CMCSA US Equity,2007-06-06,0.85,0.85,0.85,13.4,749.0,749.0,749.0,10037.45,10037.45,10037.45
CMCSA US Equity,2007-06-07,0.85,0.85,0.85,13.09,749.0,749.0,749.0,9805.26,9805.26,9805.26
CMCSA US Equity,2007-06-08,0.85,0.85,0.85,13.17,749.0,749.0,749.0,9865.18,9865.18,9865.18
CMCSA US Equity,2007-06-11,0.85,0.85,0.85,13.19,749.0,749.0,749.0,9880.16,9880.16,9880.16
CMCSA US Equity,2007-06-12,0.85,0.85,0.85,13.08,749.0,749.0,749.0,9797.77,9797.77,9797.77
CMCSA US Equity,2007-06-13,0.85,0.85,0.85,13.44,749.0,749.0,749.0,10067.41,10067.41,10067.41
CMCSA US Equity,2007-06-14,0.85,0.85,0.85,13.76,749.0,749.0,749.0,10307.09,10307.09,10307.09
CMCSA US Equity,2007-06-15,0.85,0.85,0.85,14.0,749.0,749.0,749.0,10486.85,10486.85,10486.85
CMCSA US Equity,2007-06-18,0.85,0.85,0.85,13.99,749.0,749.0,749.0,10479.36,10479.36,10479.36
CMCSA US Equity,2007-06-19,0.85,0.85,0.85,14.05,749.0,749.0,749.0,10524.3,10524.3,10524.3
CMCSA US Equity,2007-06-20,0.85,0.85,0.85,14.09,749.0,749.0,749.0,10554.26,10554.26,10554.26
CMCSA US Equity,2007-06-21,0.85,0.85,0.85,14.2,749.0,749.0,749.0,10636.65,10636.65,10636.65
CMCSA US Equity,2007-06-22,0.85,0.85,0.85,13.88,749.0,749.0,749.0,10396.97,10396.97,10396.97
CMCSA US Equity,2007-06-25,0.85,0.85,0.85,13.85,749.0,749.0,749.0,10374.5,10374.5,10374.5
CMCSA US Equity,2007-06-26,0.85,0.85,0.85,13.91,749.0,749.0,749.0,10419.44,10419.44,10419.44
CMCSA US Equity,2007-06-27,0.85,0.85,0.85,13.96,749.0,749.0,749.0,10456.89,10456.89,10456.89
CMCSA US Equity,2007-06-28,0.85,0.85,0.85,14.03,749.0,749.0,749.0,10509.32,10509.32,10509.32
CMCSA US Equity,2007-06-29,0.85,0.85,0.85,14.06,749.0,749.0,749.0,10531.79,10531.79,10531.79
CMCSA US Equity,2007-07-02,0.85,0.85,0.85,14.22,749.0,749.0,749.0,10651.63,10651.63,10651.63
CMCSA US Equity,2007-07-03,0.85,0.85,0.85,14.3,749.0,749.0,749.0,10711.55,10711.55,10711.55
CMCSA US Equity,2007-07-05,0.85,0.85,0.85,14.24,749.0,749.0,749.0,10666.61,10666.61,10666.61
CMCSA US Equity,2007-07-06,0.85,0.85,0.85,14.29,749.0,749.0,749.0,10704.06,10704.06,10704.06
CMCSA US Equity,2007-07-09,0.85,0.85,0.85,14.15,749.0,749.0,749.0,10599.2,10599.2,10599.2
CMCSA US Equity,2007-07-10,0.85,0.85,0.85,13.8,749.0,749.0,749.0,10337.05,10337.05,10337.05
CMCSA US Equity,2007-07-11,0.85,0.85,0.85,13.88,749.0,749.0,749.0,10396.97,10396.97,10396.97
CMCSA US Equity,2007-07-12,0.85,0.85,0.85,13.86,749.0,749.0,749.0,10381.99,10381.99,10381.99
CMCSA US Equity,2007-07-13,0.85,0.85,0.85,13.99,749.0,749.0,749.0,10479.36,10479.36,10479.36
CMCSA US Equity,2007-07-16,0.85,0.85,0.85,13.82,749.0,749.0,749.0,10352.03,10352.03,10352.03
CMCSA US Equity,2007-07-17,0.85,0.85,0.85,14.09,749.0,749.0,749.0,10554.26,10554.26,10554.26
CMCSA US Equity,2007-07-18,0.85,0.85,0.85,14.51,749.0,749.0,749.0,10868.84,10868.84,10868.84
CMCSA US Equity,2007-07-19,0.85,0.85,0.85,14.49,749.0,749.0,749.0,10853.86,10853.86,10853.86
CMCSA US Equity,2007-07-20,0.85,0.85,0.85,14.3,749.0,749.0,749.0,10711.55,10711.55,10711.55
CMCSA US Equity,2007-07-23,0.85,0.85,0.85,14.43,749.0,749.0,749.0,10808.92,10808.92,10808.92
CMCSA US Equity,2007-07-24,0.85,0.85,0.85,14.15,749.0,749.0,749.0,10599.2,10599.2,10599.2
CMCSA US Equity,2007-07-25,0.85,0.85,0.85,14.27,749.0,749.0,749.0,10689.08,10689.08,10689.08
CMCSA US Equity,2007-07-26,0.85,0.85,0.85,13.61,749.0,749.0,749.0,10194.74,10194.74,10194.74
CMCSA US Equity,2007-07-27,0.85,2000.35,2000.35,13.33,749.0,599.0,599.0,9985.02,9985.02,9985.02
CMCSA US Equity,2007-07-30,0.85,2000.35,2000.35,13.61,749.0,599.0,599.0,10194.74,10152.74,10152.74
CMCSA US Equity,2007-07-31,0.85,2000.35,2000.35,13.14,749.0,599.0,599.0,9842.71,9871.21,9871.21
CMCSA US Equity,2007-08-01,0.85,3.7,3.7,13.05,749.0,752.0,752.0,9775.3,9817.3,9817.3
CMCSA US Equity,2007-08-02,0.85,3.7,3.7,12.91,749.0,752.0,752.0,9670.44,9712.02,9712.02
CMCSA US Equity,2007-08-03,0.85,3.7,3.7,12.79,749.0,752.0,752.0,9580.56,9621.78,9621.78
CMCSA US Equity,2007-08-06,0.85,3.7,3.7,12.96,749.0,752.0,752.0,9707.89,9749.62,9749.62
CMCSA US Equity,2007-08-07,0.85,3.7,3.7,12.94,749.0,752.0,752.0,9692.91,9734.58,9734.58
CMCSA US Equity,2007-08-08,0.85,3.7,3.7,12.86,749.0,752.0,752.0,9632.99,9674.42,9674.42
CMCSA US Equity,2007-08-09,0.85,3.7,3.7,12.53,749.0,752.0,752.0,9385.82,9426.26,9426.26
CMCSA US Equity,2007-08-10,0.85,3.7,3.7,12.72,749.0,752.0,752.0,9528.13,9569.14,9569.14
CMCSA US Equity,2007-08-13,0.85,3.7,3.7,12.88,749.0,752.0,752.0,9647.97,9689.46,9689.46
CMCSA US Equity,2007-08-14,0.85,3.7,3.7,12.75,749.0,752.0,752.0,9550.6,9591.7,9591.7
CMCSA US Equity,2007-08-15,0.85,3.7,3.7,12.55,749.0,752.0,752.0,9400.8,9441.3,9441.3
CMCSA US Equity,2007-08-16,0.85,3.7,3.7,12.49,749.0,752.0,752.0,9355.86,9396.18,9396.18
CMCSA US Equity,2007-08-17,0.85,3.7,3.7,12.63,749.0,752.0,752.0,9460.72,9501.46,9501.46
CMCSA US Equity,2007-08-20,0.85,3.7,3.7,12.32,749.0,752.0,752.0,9228.53,9268.34,9268.34
CMCSA US Equity,2007-08-21,0.85,1854.96,1854.96,12.26,749.0,601.0,601.0,9183.59,9223.22,9223.22
CMCSA US Equity,2007-08-22,0.85,1854.96,1854.96,12.5,749.0,601.0,601.0,9363.35,9367.46,9367.46
CMCSA US Equity,2007-08-23,0.85,1854.96,1854.96,12.74,749.0,601.0,601.0,9543.11,9511.7,9511.7
CMCSA US Equity,2007-08-24,0.85,1854.96,1854.96,12.74,749.0,601.0,601.0,9543.11,9511.7,9511.7
CMCSA US Equity,2007-08-27,0.85,1854.96,1854.96,12.92,749.0,601.0,601.0,9677.93,9619.88,9619.88
CMCSA US Equity,2007-08-28,0.85,1854.96,1854.96,12.46,749.0,601.0,601.0,9333.39,9343.42,9343.42
CMCSA US Equity,2007-08-29,0.85,1854.96,1854.96,12.87,749.0,601.0,601.0,9640.48,9589.83,9589.83
CMCSA US Equity,2007-08-30,0.85,1854.96,1854.96,12.77,749.0,601.0,601.0,9565.58,9529.73,9529.73
CMCSA US Equity,2007-08-31,0.85,1854.96,1854.96,13.05,749.0,601.0,601.0,9775.3,9698.01,9698.01
