major,minor,Cash0,Cash1,Cash2,Close,Share0,Share1,Share2,Total0,Total1,Total2
XLB US Equity,2008-04-10,25.28,18.99,15.97,42.68,244.0,231.0,223.0,10439.2,9878.07,9533.61
XLB US Equity,2008-04-11,25.28,18.99,15.97,42.14,244.0,231.0,223.0,10307.44,9753.33,9413.19
XLB US Equity,2008-04-14,25.28,18.99,15.97,41.87,244.0,231.0,223.0,10241.56,9690.96,9352.98
XLB US Equity,2008-04-15,25.28,18.99,15.97,42.08,244.0,231.0,223.0,10292.8,9739.47,9399.81
XLB US Equity,2008-04-16,25.28,18.99,15.97,44.06,244.0,231.0,223.0,10775.92,10196.85,9841.35
XLB US Equity,2008-04-17,25.28,18.99,15.97,43.87,244.0,231.0,223.0,10729.56,10152.96,9798.98
XLB US Equity,2008-04-18,25.28,18.99,15.97,44.37,244.0,231.0,223.0,10851.56,10268.46,9910.48
XLB US Equity,2008-04-21,25.28,18.99,15.97,44.44,244.0,231.0,223.0,10868.64,10284.63,9926.09
XLB US Equity,2008-04-22,25.28,18.99,15.97,43.86,244.0,231.0,223.0,10727.12,10150.65,9796.75
XLB US Equity,2008-04-23,25.28,18.99,15.97,43.33,244.0,231.0,223.0,10597.8,10028.22,9678.56
XLB US Equity,2008-04-24,25.28,18.99,15.97,42.73,244.0,231.0,223.0,10451.4,9889.62,9544.76
XLB US Equity,2008-04-25,25.28,18.99,15.97,43.96,244.0,231.0,223.0,10751.52,10173.75,9819.05
XLB US Equity,2008-04-28,25.28,18.99,15.97,43.45,244.0,231.0,223.0,10627.08,10055.94,9705.32
XLB US Equity,2008-04-29,25.28,18.99,15.97,42.21,244.0,231.0,223.0,10324.52,9769.5,9428.8
XLB US Equity,2008-04-30,25.28,2012.73,1924.87,42.42,244.0,184.0,178.0,10375.76,9818.01,9475.63
XLB US Equity,2008-05-01,25.28,34.97,31.27,42.08,244.0,231.0,223.0,10292.8,9755.45,9415.11
XLB US Equity,2008-05-02,25.28,34.97,31.27,42.58,244.0,231.0,223.0,10414.8,9870.95,9526.61
XLB US Equity,2008-05-05,25.28,34.97,31.27,43.3,244.0,231.0,223.0,10590.48,10037.27,9687.17
XLB US Equity,2008-05-06,25.28,34.97,31.27,43.79,244.0,231.0,223.0,10710.04,10150.46,9796.44
XLB US Equity,2008-05-07,25.28,34.97,31.27,43.2,244.0,231.0,223.0,10566.08,10014.17,9664.87
XLB US Equity,2008-05-08,25.28,34.97,31.27,44.12,244.0,231.0,223.0,10790.56,10226.69,9870.03
XLB US Equity,2008-05-09,25.28,34.97,31.27,43.56,244.0,231.0,223.0,10653.92,10097.33,9745.15
XLB US Equity,2008-05-12,25.28,34.97,31.27,44.34,244.0,231.0,223.0,10844.24,10277.51,9919.09
XLB US Equity,2008-05-13,25.28,34.97,31.27,44.54,244.0,231.0,223.0,10893.04,10323.71,9963.69
XLB US Equity,2008-05-14,25.28,34.97,31.27,44.75,244.0,231.0,223.0,10944.28,10372.22,10010.52
XLB US Equity,2008-05-15,25.28,34.97,31.27,45.4,244.0,231.0,223.0,11102.88,10522.37,10155.47
XLB US Equity,2008-05-16,25.28,34.97,31.27,45.99,244.0,231.0,223.0,11246.84,10658.66,10287.04
XLB US Equity,2008-05-19,25.28,34.97,31.27,45.86,244.0,231.0,223.0,11215.12,10628.63,10258.05
XLB US Equity,2008-05-20,25.28,34.97,31.27,45.93,244.0,231.0,223.0,11232.2,10644.8,10273.66
XLB US Equity,2008-05-21,25.28,34.97,31.27,44.57,244.0,231.0,223.0,10900.36,10330.64,9970.38
XLB US Equity,2008-05-22,25.28,34.97,31.27,44.34,244.0,231.0,223.0,10844.24,10277.51,9919.09
XLB US Equity,2008-05-23,25.28,34.97,31.27,43.77,244.0,231.0,223.0,10705.16,10145.84,9791.98
XLB US Equity,2008-05-27,25.28,34.97,31.27,43.6,244.0,231.0,223.0,10663.68,10106.57,9754.07
XLB US Equity,2008-05-28,25.28,2136.81,2043.67,44.72,244.0,184.0,178.0,10936.96,10365.29,10003.83
XLB US Equity,2008-05-29,25.28,2136.81,2043.67,44.18,244.0,184.0,178.0,10805.2,10265.93,9907.71
XLB US Equity,2008-05-30,25.28,2136.81,2043.67,44.44,244.0,184.0,178.0,10868.64,10313.77,9953.99
XLB US Equity,2008-06-02,25.28,16.65,11.85,44.17,244.0,232.0,224.0,10802.76,10264.09,9905.93
XLB US Equity,2008-06-03,25.28,16.65,11.85,44.16,244.0,232.0,224.0,10800.32,10261.77,9903.69
XLB US Equity,2008-06-04,25.28,16.65,11.85,43.95,244.0,232.0,224.0,10749.08,10213.05,9856.65
XLB US Equity,2008-06-05,25.28,16.65,11.85,45.42,244.0,232.0,224.0,11107.76,10554.09,10185.93
XLB US Equity,2008-06-06,25.28,16.65,11.85,44.31,244.0,232.0,224.0,10836.92,10296.57,9937.29
XLB US Equity,2008-06-09,25.28,16.65,11.85,44.83,244.0,232.0,224.0,10963.8,10417.21,10053.77
XLB US Equity,2008-06-10,25.28,16.65,11.85,44.29,244.0,232.0,224.0,10832.04,10291.93,9932.81
XLB US Equity,2008-06-11,25.28,16.65,11.85,43.5,244.0,232.0,224.0,10639.28,10108.65,9755.85
XLB US Equity,2008-06-12,25.28,16.65,11.85,43.44,244.0,232.0,224.0,10624.64,10094.73,9742.41
XLB US Equity,2008-06-13,25.28,16.65,11.85,44.6,244.0,232.0,224.0,10907.68,10363.85,10002.25
XLB US Equity,2008-06-16,25.28,16.65,11.85,44.62,244.0,232.0,224.0,10912.56,10368.49,10006.73
XLB US Equity,2008-06-17,25.28,16.65,11.85,44.65,244.0,232.0,224.0,10919.88,10375.45,10013.45
XLB US Equity,2008-06-18,25.28,16.65,11.85,44.45,244.0,232.0,224.0,10871.08,10329.05,9968.65
XLB US Equity,2008-06-19,25.28,16.65,11.85,44.44,244.0,232.0,224.0,10868.64,10326.73,9966.41
XLB US Equity,2008-06-20,25.28,16.65,11.85,43.44,244.0,232.0,224.0,10624.64,10094.73,9742.41
XLB US Equity,2008-06-23,25.28,16.65,11.85,43.88,244.0,232.0,224.0,10732.0,10196.81,9840.97
XLB US Equity,2008-06-24,25.28,16.65,11.85,42.84,244.0,232.0,224.0,10478.24,9955.53,9608.01
XLB US Equity,2008-06-25,25.28,2034.36,1943.7,42.93,244.0,185.0,179.0,10500.2,9976.41,9628.17
XLB US Equity,2008-06-26,25.28,2034.36,1943.7,41.61,244.0,185.0,179.0,10178.12,9732.21,9391.89
XLB US Equity,2008-06-27,25.28,2034.36,1943.7,41.77,244.0,185.0,179.0,10217.16,9761.81,9420.53
XLB US Equity,2008-06-30,25.28,2034.36,1943.7,41.64,244.0,185.0,179.0,10185.44,9737.76,9397.26
XLB US Equity,2008-07-01,25.28,13.6,5.42,41.24,244.0,234.0,226.0,10087.84,9663.76,9325.66
XLB US Equity,2008-07-02,25.28,13.6,5.42,39.22,244.0,234.0,226.0,9594.96,9191.08,8869.14
XLB US Equity,2008-07-03,25.28,13.6,5.42,39.44,244.0,234.0,226.0,9648.64,9242.56,8918.86
XLB US Equity,2008-07-07,25.28,13.6,5.42,39.35,244.0,234.0,226.0,9626.68,9221.5,8898.52
XLB US Equity,2008-07-08,25.28,13.6,5.42,39.22,244.0,234.0,226.0,9594.96,9191.08,8869.14
XLB US Equity,2008-07-09,25.28,13.6,5.42,38.8,244.0,234.0,226.0,9492.48,9092.8,8774.22
XLB US Equity,2008-07-10,25.28,1882.79,1834.84,39.77,244.0,187.0,180.0,9729.16,9319.78,8993.44
XLB US Equity,2008-07-11,25.28,1882.79,1834.84,39.71,244.0,187.0,180.0,9714.52,9308.56,8982.64
XLB US Equity,2008-07-14,25.28,1882.79,1834.84,39.74,244.0,187.0,180.0,9721.84,9314.17,8988.04
XLB US Equity,2008-07-15,25.28,1882.79,1834.84,39.21,244.0,187.0,180.0,9592.52,9215.06,8892.64
XLB US Equity,2008-07-16,25.28,1882.79,1834.84,39.65,244.0,187.0,180.0,9699.88,9297.34,8971.84
XLB US Equity,2008-07-17,25.28,1882.79,1834.84,39.75,244.0,187.0,180.0,9724.28,9316.04,8989.84
XLB US Equity,2008-07-18,25.28,1882.79,1834.84,39.59,244.0,187.0,180.0,9685.24,9286.12,8961.04
XLB US Equity,2008-07-21,25.28,1882.79,1834.84,40.37,244.0,187.0,180.0,9875.56,9431.98,9101.44
XLB US Equity,2008-07-22,25.28,1882.79,1834.84,40.4,244.0,187.0,180.0,9882.88,9437.59,9106.84
XLB US Equity,2008-07-23,25.28,1882.79,1834.84,39.76,244.0,187.0,180.0,9726.72,9317.91,8991.64
XLB US Equity,2008-07-24,25.28,1882.79,1834.84,38.88,244.0,187.0,180.0,9512.0,9153.35,8833.24
XLB US Equity,2008-07-25,25.28,1882.79,1834.84,39.19,244.0,187.0,180.0,9587.64,9211.32,8889.04
XLB US Equity,2008-07-28,25.28,1882.79,1834.84,38.84,244.0,187.0,180.0,9502.24,9145.87,8826.04
XLB US Equity,2008-07-29,25.28,1882.79,1834.84,39.8,244.0,187.0,180.0,9736.48,9325.39,8998.84
XLB US Equity,2008-07-30,25.28,1882.79,1834.84,40.93,244.0,187.0,180.0,10012.2,9536.7,9202.24
XLB US Equity,2008-07-31,25.28,1882.79,1834.84,40.28,244.0,187.0,180.0,9853.6,9415.15,9085.24
XLB US Equity,2008-08-01,25.28,32.87,24.28,39.36,244.0,234.0,226.0,9629.12,9243.11,8919.64
XLB US Equity,2008-08-04,25.28,32.87,24.28,37.87,244.0,234.0,226.0,9265.56,8894.45,8582.9
XLB US Equity,2008-08-05,25.28,32.87,24.28,38.34,244.0,234.0,226.0,9380.24,9004.43,8689.12
XLB US Equity,2008-08-06,25.28,32.87,24.28,38.95,244.0,234.0,226.0,9529.08,9147.17,8826.98
XLE US Equity,2007-05-31,34.04,34.04,34.04,68.26,146.0,146.0,146.0,10000.0,10000.0,10000.0
XLE US Equity,2007-06-01,34.04,34.04,34.04,68.92,146.0,146.0,146.0,10096.36,10096.36,10096.36
XLE US Equity,2007-06-04,34.04,34.04,34.04,69.96,146.0,146.0,146.0,10248.2,10248.2,10248.2
XLE US Equity,2007-06-05,34.04,34.04,34.04,69.66,146.0,146.0,146.0,10204.4,10204.4,10204.4
XLE US Equity,2007-06-06,34.04,34.04,34.04,68.81,146.0,146.0,146.0,10080.3,10080.3,10080.3
XLE US Equity,2007-06-07,34.04,34.04,34.04,67.47,146.0,146.0,146.0,9884.66,9884.66,9884.66
XLE US Equity,2007-06-08,34.04,34.04,34.04,67.99,146.0,146.0,146.0,9960.58,9960.58,9960.58
XLE US Equity,2007-06-11,34.04,34.04,34.04,68.49,146.0,146.0,146.0,10033.58,10033.58,10033.58
XLE US Equity,2007-06-12,34.04,34.04,34.04,67.68,146.0,146.0,146.0,9915.32,9915.32,9915.32
XLE US Equity,2007-06-13,34.04,34.04,34.04,68.9,146.0,146.0,146.0,10093.44,10093.44,10093.44
XLE US Equity,2007-06-14,34.04,34.04,34.04,70.25,146.0,146.0,146.0,10290.54,10290.54,10290.54
XLE US Equity,2007-06-15,34.04,34.04,34.04,70.99,146.0,146.0,146.0,10398.58,10398.58,10398.58
XLE US Equity,2007-06-18,34.04,34.04,34.04,71.16,146.0,146.0,146.0,10423.4,10423.4,10423.4
XLE US Equity,2007-06-19,34.04,34.04,34.04,71.01,146.0,146.0,146.0,10401.5,10401.5,10401.5
XLE US Equity,2007-06-20,34.04,34.04,34.04,68.91,146.0,146.0,146.0,10094.9,10094.9,10094.9
XLE US Equity,2007-06-21,34.04,34.04,34.04,70.34,146.0,146.0,146.0,10303.68,10303.68,10303.68
XLE US Equity,2007-06-22,34.04,34.04,34.04,69.83,146.0,146.0,146.0,10229.22,10229.22,10229.22
XLE US Equity,2007-06-25,34.04,34.04,34.04,69.22,146.0,146.0,146.0,10140.16,10140.16,10140.16
XLE US Equity,2007-06-26,34.04,34.04,34.04,68.02,146.0,146.0,146.0,9964.96,9964.96,9964.96
XLE US Equity,2007-06-27,34.04,34.04,34.04,68.96,146.0,146.0,146.0,10102.2,10102.2,10102.2
XLE US Equity,2007-06-28,34.04,34.04,34.04,68.7,146.0,146.0,146.0,10064.24,10064.24,10064.24
XLE US Equity,2007-06-29,34.04,34.04,34.04,69.1,146.0,146.0,146.0,10122.64,10122.64,10122.64
XLE US Equity,2007-07-02,34.04,34.04,34.04,70.12,146.0,146.0,146.0,10271.56,10271.56,10271.56
XLE US Equity,2007-07-03,34.04,34.04,34.04,70.65,146.0,146.0,146.0,10348.94,10348.94,10348.94
XLE US Equity,2007-07-05,34.04,34.04,34.04,70.61,146.0,146.0,146.0,10343.1,10343.1,10343.1
XLE US Equity,2007-07-06,34.04,34.04,34.04,71.39,146.0,146.0,146.0,10456.98,10456.98,10456.98
XLE US Equity,2007-07-09,34.04,34.04,34.04,72.14,146.0,146.0,146.0,10566.48,10566.48,10566.48
XLE US Equity,2007-07-10,34.04,34.04,34.04,71.69,146.0,146.0,146.0,10500.78,10500.78,10500.78
XLE US Equity,2007-07-11,34.04,34.04,34.04,71.98,146.0,146.0,146.0,10543.12,10543.12,10543.12
XLE US Equity,2007-07-12,34.04,34.04,34.04,73.31,146.0,146.0,146.0,10737.3,10737.3,10737.3
XLE US Equity,2007-07-13,34.04,34.04,34.04,73.98,146.0,146.0,146.0,10835.12,10835.12,10835.12
XLE US Equity,2007-07-16,34.04,34.04,34.04,72.95,146.0,146.0,146.0,10684.74,10684.74,10684.74
XLE US Equity,2007-07-17,34.04,34.04,34.04,72.3,146.0,146.0,146.0,10589.84,10589.84,10589.84
XLE US Equity,2007-07-18,34.04,34.04,34.04,73.71,146.0,146.0,146.0,10795.7,10795.7,10795.7
XLE US Equity,2007-07-19,34.04,34.04,34.04,74.36,146.0,146.0,146.0,10890.6,10890.6,10890.6
XLE US Equity,2007-07-20,34.04,34.04,34.04,74.0,146.0,146.0,146.0,10838.04,10838.04,10838.04
XLE US Equity,2007-07-23,34.04,34.04,34.04,74.17,146.0,146.0,146.0,10862.86,10862.86,10862.86
XLE US Equity,2007-07-24,34.04,34.04,34.04,72.09,146.0,146.0,146.0,10559.18,10559.18,10559.18
XLE US Equity,2007-07-25,34.04,34.04,34.04,73.11,146.0,146.0,146.0,10708.1,10708.1,10708.1
XLE US Equity,2007-07-26,34.04,34.04,34.04,70.81,146.0,146.0,146.0,10372.3,10372.3,10372.3
XLE US Equity,2007-07-27,34.04,34.04,34.04,69.04,146.0,146.0,146.0,10113.88,10113.88,10113.88
XLE US Equity,2007-07-30,34.04,2128.94,2128.94,69.83,146.0,116.0,116.0,10229.22,10229.22,10229.22
XLE US Equity,2007-07-31,34.04,2128.94,2128.94,69.19,146.0,116.0,116.0,10135.78,10154.98,10154.98
XLE US Equity,2007-08-01,34.04,54.44,54.44,69.15,146.0,146.0,146.0,10129.94,10150.34,10150.34
XLE US Equity,2007-08-02,34.04,54.44,54.44,68.5,146.0,146.0,146.0,10035.04,10055.44,10055.44
XLE US Equity,2007-08-03,34.04,54.44,54.44,66.26,146.0,146.0,146.0,9708.0,9728.4,9728.4
XLE US Equity,2007-08-06,34.04,54.44,54.44,66.5,146.0,146.0,146.0,9743.04,9763.44,9763.44
XLE US Equity,2007-08-07,34.04,54.44,54.44,68.03,146.0,146.0,146.0,9966.42,9986.82,9986.82
XLE US Equity,2007-08-08,34.04,54.44,54.44,69.08,146.0,146.0,146.0,10119.72,10140.12,10140.12
XLE US Equity,2007-08-09,34.04,54.44,54.44,67.47,146.0,146.0,146.0,9884.66,9905.06,9905.06
XLE US Equity,2007-08-10,34.04,54.44,54.44,68.11,146.0,146.0,146.0,9978.1,9998.5,9998.5
XLE US Equity,2007-08-13,34.04,54.44,54.44,67.7,146.0,146.0,146.0,9918.24,9938.64,9938.64
XLE US Equity,2007-08-14,34.04,54.44,54.44,67.04,146.0,146.0,146.0,9821.88,9842.28,9842.28
XLE US Equity,2007-08-15,34.04,54.44,54.44,65.86,146.0,146.0,146.0,9649.6,9670.0,9670.0
XLE US Equity,2007-08-16,34.04,54.44,54.44,64.87,146.0,146.0,146.0,9505.06,9525.46,9525.46
XLE US Equity,2007-08-17,34.04,2070.14,2070.14,67.19,146.0,116.0,116.0,9843.78,9864.18,9864.18
XLE US Equity,2007-08-20,34.04,2070.14,2070.14,67.5,146.0,116.0,116.0,9889.04,9900.14,9900.14
XLE US Equity,2007-08-21,34.04,2070.14,2070.14,66.36,146.0,116.0,116.0,9722.6,9767.9,9767.9
XLE US Equity,2007-08-22,34.04,2070.14,2070.14,67.3,146.0,116.0,116.0,9859.84,9876.94,9876.94
XLE US Equity,2007-08-23,34.04,2070.14,2070.14,67.73,146.0,116.0,116.0,9922.62,9926.82,9926.82
XLE US Equity,2007-08-24,34.04,2070.14,2070.14,69.1,146.0,116.0,116.0,10122.64,10085.74,10085.74
XLE US Equity,2007-08-27,34.04,2070.14,2070.14,68.46,146.0,116.0,116.0,10029.2,10011.5,10011.5
XLE US Equity,2007-08-28,34.04,2070.14,2070.14,66.94,146.0,116.0,116.0,9807.28,9835.18,9835.18
XLE US Equity,2007-08-29,34.04,2070.14,2070.14,68.94,146.0,116.0,116.0,10099.28,10067.18,10067.18
XLE US Equity,2007-08-30,34.04,2070.14,2070.14,68.86,146.0,116.0,116.0,10087.6,10057.9,10057.9
XLE US Equity,2007-08-31,34.04,2070.14,2070.14,69.49,146.0,116.0,116.0,10179.58,10130.98,10130.98
XLE US Equity,2007-09-04,34.04,10.56,10.56,71.02,146.0,145.0,145.0,10402.96,10308.46,10308.46
XLE US Equity,2007-09-05,34.04,10.56,10.56,70.92,146.0,145.0,145.0,10388.36,10293.96,10293.96
XLE US Equity,2007-09-06,34.04,10.56,10.56,71.55,146.0,145.0,145.0,10480.34,10385.31,10385.31
XLE US Equity,2007-09-07,34.04,10.56,10.56,70.59,146.0,145.0,145.0,10340.18,10246.11,10246.11
XLE US Equity,2007-09-10,34.04,10.56,10.56,70.12,146.0,145.0,145.0,10271.56,10177.96,10177.96
XLE US Equity,2007-09-11,34.04,10.56,10.56,71.24,146.0,145.0,145.0,10435.08,10340.36,10340.36
XLE US Equity,2007-09-12,34.04,10.56,10.56,71.94,146.0,145.0,145.0,10537.28,10441.86,10441.86
XLE US Equity,2007-09-13,34.04,10.56,10.56,72.41,146.0,145.0,145.0,10605.9,10510.01,10510.01
XLE US Equity,2007-09-14,34.04,10.56,10.56,72.57,146.0,145.0,145.0,10629.26,10533.21,10533.21
XLE US Equity,2007-09-17,34.04,10.56,10.56,72.55,146.0,145.0,145.0,10626.34,10530.31,10530.31
XLE US Equity,2007-09-18,34.04,10.56,10.56,74.75,146.0,145.0,145.0,10947.54,10849.31,10849.31
XLE US Equity,2007-09-19,34.04,10.56,10.56,75.32,146.0,145.0,145.0,11030.76,10931.96,10931.96
XLE US Equity,2007-09-20,34.04,10.56,10.56,75.53,146.0,145.0,145.0,11061.42,10962.41,10962.41
XLE US Equity,2007-09-21,34.04,10.56,10.56,75.81,146.0,145.0,145.0,11102.3,11003.01,11003.01
XLE US Equity,2007-09-24,34.04,10.56,10.56,75.33,146.0,145.0,145.0,11032.22,10933.41,10933.41
XLE US Equity,2007-09-25,34.04,10.56,10.56,74.55,146.0,145.0,145.0,10918.34,10820.31,10820.31
XLE US Equity,2007-09-26,34.04,10.56,10.56,74.68,146.0,145.0,145.0,10937.32,10839.16,10839.16
XLE US Equity,2007-09-27,34.04,10.56,10.56,75.38,146.0,145.0,145.0,11039.52,10940.66,10940.66
XLE US Equity,2007-09-28,34.04,10.56,10.56,74.93,146.0,145.0,145.0,10973.82,10875.41,10875.41
XLE US Equity,2007-10-01,34.04,10.56,10.56,75.97,146.0,145.0,145.0,11125.66,11026.21,11026.21
XLE US Equity,2007-10-02,34.04,10.56,10.56,75.07,146.0,145.0,145.0,10994.26,10895.71,10895.71
XLE US Equity,2007-10-03,34.04,10.56,10.56,74.42,146.0,145.0,145.0,10899.36,10801.46,10801.46
XLE US Equity,2007-10-04,34.04,10.56,10.56,74.79,146.0,145.0,145.0,10953.38,10855.11,10855.11
XLE US Equity,2007-10-05,34.04,10.56,10.56,75.02,146.0,145.0,145.0,10986.96,10888.46,10888.46
XLE US Equity,2007-10-08,34.04,10.56,10.56,74.43,146.0,145.0,145.0,10900.82,10802.91,10802.91
XLE US Equity,2007-10-09,34.04,10.56,10.56,75.72,146.0,145.0,145.0,11089.16,10989.96,10989.96
XLE US Equity,2007-10-10,34.04,10.56,10.56,76.67,146.0,145.0,145.0,11227.86,11127.71,11127.71
XLE US Equity,2007-10-11,34.04,10.56,10.56,76.49,146.0,145.0,145.0,11201.58,11101.61,11101.61
XLE US Equity,2007-10-12,34.04,10.56,10.56,77.14,146.0,145.0,145.0,11296.48,11195.86,11195.86
XLE US Equity,2007-10-15,34.04,10.56,10.56,77.8,146.0,145.0,145.0,11392.84,11291.56,11291.56
XLE US Equity,2007-10-16,34.04,10.56,10.56,78.11,146.0,145.0,145.0,11438.1,11336.51,11336.51
XLE US Equity,2007-10-17,34.04,10.56,10.56,77.59,146.0,145.0,145.0,11362.18,11261.11,11261.11
XLE US Equity,2007-10-18,34.04,10.56,10.56,77.92,146.0,145.0,145.0,11410.36,11308.96,11308.96
XLE US Equity,2007-10-19,34.04,10.56,10.56,74.49,146.0,145.0,145.0,10909.58,10811.61,10811.61
XLE US Equity,2007-10-22,34.04,10.56,10.56,73.73,146.0,145.0,145.0,10798.62,10701.41,10701.41
XLE US Equity,2007-10-23,34.04,2173.38,2173.38,74.58,146.0,116.0,116.0,10922.72,10824.66,10824.66
XLE US Equity,2007-10-24,34.04,2173.38,2173.38,75.24,146.0,116.0,116.0,11019.08,10901.22,10901.22
XLE US Equity,2007-10-25,34.04,2173.38,2173.38,75.98,146.0,116.0,116.0,11127.12,10987.06,10987.06
XLE US Equity,2007-10-26,34.04,2173.38,2173.38,76.84,146.0,116.0,116.0,11252.68,11086.82,11086.82
XLE US Equity,2007-10-29,34.04,2173.38,2173.38,77.3,146.0,116.0,116.0,11319.84,11140.18,11140.18
XLE US Equity,2007-10-30,34.04,2173.38,2173.38,74.95,146.0,116.0,116.0,10976.74,10867.58,10867.58
XLE US Equity,2007-10-31,34.04,2173.38,2173.38,76.39,146.0,116.0,116.0,11186.98,11034.62,11034.62
XLE US Equity,2007-11-01,34.04,7.66,7.66,74.68,146.0,145.0,145.0,10937.32,10836.26,10836.26
XLE US Equity,2007-11-02,34.04,7.66,7.66,75.65,146.0,145.0,145.0,11078.94,10976.91,10976.91
XLE US Equity,2007-11-05,34.04,7.66,7.66,75.34,146.0,145.0,145.0,11033.68,10931.96,10931.96
XLE US Equity,2007-11-06,34.04,7.66,7.66,77.49,146.0,145.0,145.0,11347.58,11243.71,11243.71
XLE US Equity,2007-11-07,34.04,7.66,7.66,75.05,146.0,145.0,145.0,10991.34,10889.91,10889.91
XLE US Equity,2007-11-08,34.04,7.66,7.66,75.94,146.0,145.0,145.0,11121.28,11018.96,11018.96
XLE US Equity,2007-11-09,34.04,7.66,7.66,74.55,146.0,145.0,145.0,10918.34,10817.41,10817.41
XLE US Equity,2007-11-12,34.04,7.66,7.66,71.41,146.0,145.0,145.0,10459.9,10362.11,10362.11
XLE US Equity,2007-11-13,34.04,2128.72,2128.72,73.14,146.0,116.0,116.0,10712.48,10612.96,10612.96
XLE US Equity,2007-11-14,34.04,2128.72,2128.72,72.95,146.0,116.0,116.0,10684.74,10590.92,10590.92
XLE US Equity,2007-11-15,34.04,2128.72,2128.72,71.44,146.0,116.0,116.0,10464.28,10415.76,10415.76
XLE US Equity,2007-11-16,34.04,2128.72,2128.72,72.37,146.0,116.0,116.0,10600.06,10523.64,10523.64
XLE US Equity,2007-11-19,34.04,2128.72,2128.72,71.48,146.0,116.0,116.0,10470.12,10420.4,10420.4
XLE US Equity,2007-11-20,34.04,2128.72,2128.72,73.66,146.0,116.0,116.0,10788.4,10673.28,10673.28
XLE US Equity,2007-11-21,34.04,2128.72,2128.72,72.29,146.0,116.0,116.0,10588.38,10514.36,10514.36
XLE US Equity,2007-11-23,34.04,2128.72,2128.72,73.53,146.0,116.0,116.0,10769.42,10658.2,10658.2
XLE US Equity,2007-11-26,34.04,2128.72,2128.72,71.52,146.0,116.0,116.0,10475.96,10425.04,10425.04
XLE US Equity,2007-11-27,34.04,2128.72,2128.72,71.1,146.0,116.0,116.0,10414.64,10376.32,10376.32
XLE US Equity,2007-11-28,34.04,2128.72,2128.72,72.3,146.0,116.0,116.0,10589.84,10515.52,10515.52
XLE US Equity,2007-11-29,34.04,2128.72,2128.72,73.14,146.0,116.0,116.0,10712.48,10612.96,10612.96
XLE US Equity,2007-11-30,34.04,2128.72,2128.72,73.56,146.0,116.0,116.0,10773.8,10661.68,10661.68
XLE US Equity,2007-12-03,34.04,59.52,59.52,73.9,146.0,144.0,144.0,10823.44,10701.12,10701.12
XLE US Equity,2007-12-04,34.04,59.52,59.52,73.24,146.0,144.0,144.0,10727.08,10606.08,10606.08
XLE US Equity,2007-12-05,34.04,59.52,59.52,74.45,146.0,144.0,144.0,10903.74,10780.32,10780.32
XLE US Equity,2007-12-06,34.04,59.52,59.52,76.52,146.0,144.0,144.0,11205.96,11078.4,11078.4
XLE US Equity,2007-12-07,34.04,59.52,59.52,76.28,146.0,144.0,144.0,11170.92,11043.84,11043.84
XLE US Equity,2007-12-10,34.04,59.52,59.52,76.85,146.0,144.0,144.0,11254.14,11125.92,11125.92
XLE US Equity,2007-12-11,34.04,59.52,59.52,75.37,146.0,144.0,144.0,11038.06,10912.8,10912.8
XLE US Equity,2007-12-12,34.04,59.52,59.52,77.29,146.0,144.0,144.0,11318.38,11189.28,11189.28
XLE US Equity,2007-12-13,34.04,59.52,59.52,77.75,146.0,144.0,144.0,11385.54,11255.52,11255.52
XLE US Equity,2007-12-14,34.04,59.52,59.52,76.48,146.0,144.0,144.0,11200.12,11072.64,11072.64
XLE US Equity,2007-12-17,34.04,59.52,59.52,75.0,146.0,144.0,144.0,10984.04,10859.52,10859.52
XLE US Equity,2007-12-18,34.04,59.52,59.52,75.97,146.0,144.0,144.0,11125.66,10999.2,10999.2
XLE US Equity,2007-12-19,34.04,59.52,59.52,76.47,146.0,144.0,144.0,11198.66,11071.2,11071.2
XLE US Equity,2007-12-20,34.04,59.52,59.52,77.26,146.0,144.0,144.0,11314.0,11184.96,11184.96
XLE US Equity,2007-12-21,34.04,59.52,59.52,79.07,146.0,144.0,144.0,11578.26,11445.6,11445.6
XLE US Equity,2007-12-24,34.04,59.52,59.52,79.55,146.0,144.0,144.0,11648.34,11514.72,11514.72
XLE US Equity,2007-12-26,34.04,59.52,59.52,80.31,146.0,144.0,144.0,11759.3,11624.16,11624.16
XLE US Equity,2007-12-27,34.04,59.52,59.52,79.58,146.0,144.0,144.0,11652.72,11519.04,11519.04
XLE US Equity,2007-12-28,34.04,59.52,59.52,80.03,146.0,144.0,144.0,11718.42,11583.84,11583.84
XLE US Equity,2007-12-31,34.04,59.52,59.52,79.13,146.0,144.0,144.0,11587.02,11454.24,11454.24
XLE US Equity,2008-01-02,34.04,59.52,59.52,79.78,146.0,144.0,144.0,11681.92,11547.84,11547.84
XLE US Equity,2008-01-03,34.04,59.52,59.52,80.15,146.0,144.0,144.0,11735.94,11601.12,11601.12
XLE US Equity,2008-01-04,34.04,59.52,59.52,78.01,146.0,144.0,144.0,11423.5,11292.96,11292.96
XLE US Equity,2008-01-07,34.04,59.52,59.52,77.03,146.0,144.0,144.0,11280.42,11151.84,11151.84
XLE US Equity,2008-01-08,34.04,59.52,59.52,76.07,146.0,144.0,144.0,11140.26,11013.6,11013.6
XLE US Equity,2008-01-09,34.04,2296.87,2296.87,77.15,146.0,115.0,115.0,11297.94,11169.12,11169.12
