Date,AAPL US Equity,BRK/B US Equity,JPM US Equity,JNJ US Equity,PFE US Equity,AMZN US Equity,CMCSA US Equity,WMT US Equity,PG US Equity,GE US Equity,MMM US Equity,XOM US Equity,CVX US Equity,VZ US Equity,NEE US Equity,DUK US Equity,DOW US Equity,DD US Equity,SPG US Equity,GOOGL US Equity
2/8/2007,19.5,71.76,44.59,61.03,23.85,79.71,12.91,46.73,63.3,39.03,89.12,85.18,83.89,40.12,59.86,53.94,44.57,44.78,78.42,255.75
3/8/2007,18.84,71.98,43.65,60.55,23.51,76.8,12.79,45.52,62.88,38.06,87.56,82.08,81.02,39.77,57.11,51.33,42.89,44.03,76.34,251.74
6/8/2007,19.32,73.4,45.11,62.3,24.11,79,12.96,47.02,65,39.1,87.77,83.54,82.02,40.39,60.74,53.7,43.04,45.26,79.22,255.25
7/8/2007,19.29,73.84,45.34,62.08,24.35,79.14,12.94,47.06,65.23,39.48,88.03,85.7,83.18,40.1,62.92,56.58,43.06,45.03,79.89,258.26
8/8/2007,19.14,73.74,46.51,62.49,24.61,77.78,12.86,48.42,65.16,40.46,88.15,87.9,84.33,40.18,62.6,58.62,43.33,46.96,85.33,263.15
9/8/2007,18.06,72.86,44.17,60.83,24.14,74.11,12.53,46.45,64.97,38.94,86.86,83.6,81.11,38.99,61.25,58.2,42.15,46.61,86.22,257.61
10/8/2007,17.86,72.5,44.25,61.15,23.99,74.78,12.72,46.07,65.39,38.23,85.97,84.51,83.42,38.45,60.2,58.53,41.94,46.16,81.69,258.13
13/8/2007,18.26,72.78,43.83,61.45,23.89,74.87,12.88,46.17,64.28,38.17,86.25,82.92,82.45,38.74,60.27,57,41.61,45.55,82.02,258
14/8/2007,17.72,72.58,43.3,61.13,23.58,73.45,12.75,43.82,63.72,37.68,85.76,83.13,82.45,38.1,59.34,55.65,40.98,44.8,79.88,254.55
15/8/2007,17.13,73.1,43,61.3,23.53,72.38,12.55,43.28,63.48,36.9,85.06,81.69,80.76,37.67,58.97,54.12,40.17,44.57,76.94,249.02
16/8/2007,16.72,75.83,45.47,61.63,23.39,72.79,12.49,43.5,64.03,37.2,85.4,80.67,81.39,37.42,59.29,54.69,39.85,45.6,78.89,246
17/8/2007,17.44,78.96,47.01,62.02,23.94,75.02,12.63,43.49,65.35,38.45,87.83,84.14,84.36,37.95,60,55.08,41.15,44.94,82.18,250.26
20/8/2007,17.46,79.24,46.49,61.83,24.17,74.7,12.32,43.59,65.01,38.22,88.27,84.53,84.89,38.24,59.56,54.9,41.8,45.35,84.08,249.2
21/8/2007,18.22,79.65,46.2,61.67,24.24,77.49,12.26,43.7,64.46,38.35,88.46,83.15,84.3,38.8,60.13,55.14,41.64,45.36,84.76,253.55
22/8/2007,18.93,78.78,46,62.01,24.65,78.5,12.5,43.75,64.74,39.14,89.07,83.58,85.39,38.9,60.75,55.47,42.97,46.47,86.46,256.62
23/8/2007,18.72,78.9,45.67,62.11,24.62,77.3,12.74,43.17,65.04,39.12,88.75,83.75,85.48,39.21,60.44,55.44,43.04,46.49,85.23,256.34
24/8/2007,19.33,79.9,45.95,61.88,24.74,79.25,12.74,43.74,65.93,39.41,89.15,85.69,87.22,39.66,60,55.62,43.43,46.62,84.42,257.75
27/8/2007,18.89,79.31,44.91,61.6,24.76,78.65,12.92,43.82,65.23,39,88.7,85.12,87,39.62,58,53.46,43.18,46.39,82.47,256.88
28/8/2007,18.12,79.3,43.6,61.25,24.47,76.22,12.46,43.4,64.7,38.05,87.62,83,84.3,38.62,57.26,53.13,41.7,45.71,78.92,253.45
29/8/2007,19.15,79,44.13,61.86,24.67,79.05,12.87,44.19,65.12,38.71,88.76,85.23,86.7,39.28,58.69,55.02,42.46,46.26,81.74,256.69
30/8/2007,19.46,78.97,43.97,61.6,24.55,78.68,12.77,43.32,65.01,38.4,89.36,85.4,87.19,39,58.47,54.21,42.5,46.02,83.17,255.95
31/8/2007,19.78,77.8,44.52,61.79,24.84,79.91,13.05,43.63,65.31,38.87,90.99,85.73,87.76,38.96,58.84,55.02,42.63,46.31,85.22,257.88
4/9/2007,20.59,79.14,45.3,61.98,25.08,82.7,12.97,43.3,65.45,39.04,91.15,87.23,88.73,39.69,60.38,56.13,43.1,46.55,87.39,262.83
5/9/2007,19.54,79.58,44.17,61.65,24.71,83.75,12.89,42.45,65.46,38.75,89.92,87.22,88.36,39.02,59.09,55.17,42.4,45.98,84.49,264.16
6/9/2007,19.29,79.99,44.21,61.66,24.62,86.21,12.84,42.76,66.11,39.4,90.63,87.49,88.93,39.31,59.6,56.25,42.69,46,85.53,262.01
7/9/2007,18.82,79.59,43.52,61.68,24.25,84.52,12.5,42.39,65.47,38.75,88.92,85.75,87.65,38.46,58.59,56.34,41.49,45.12,82.71,259.93
10/9/2007,19.53,78.86,43.93,61.84,23.96,83.34,12.56,42.27,65.9,39.19,87.82,84.86,87.05,38.37,59.51,56.13,40.95,44.92,82.6,257.49
11/9/2007,19.36,78.97,44.54,62.05,24.19,86.28,12.75,42.94,66.99,39.5,88.24,86.94,88.59,38.95,60.23,55.8,41.68,45.19,84.35,260.92
12/9/2007,19.55,78.97,44.47,62.51,24.19,87.3,12.61,42.71,67.31,39.9,89.08,87.65,89.19,38.95,60.78,55.98,41.9,45.28,85.25,261.58
13/9/2007,19.6,79.14,45.6,63.11,24.23,87.26,12.62,43.06,67.46,40.51,89.09,88.62,90.09,39.64,60.94,56.04,42,45.49,86.44,262.64
14/9/2007,19.83,79.92,45.54,63.2,24.29,87.77,12.59,43.32,67.81,40.35,89.02,88.67,90.65,39.55,61.39,55.98,41.98,45.64,86.34,264.63
17/9/2007,19.77,78.95,45.29,62.94,24.13,86.91,12.45,43.32,67.95,40.18,88.93,89.26,90.93,39.62,61.26,55.65,42.17,45.39,85.44,262.91
18/9/2007,20.13,79.04,47.82,63.83,24.54,88.75,12.5,44.44,68.68,41.68,91.66,91.76,93.34,40.29,62.76,56.76,43.64,46.83,89.54,267.89
19/9/2007,20.11,78.01,47.57,64.49,24.88,89,12.16,44.75,68.79,41.77,91.96,92.12,94.11,40.73,63.14,57.27,44.08,47.38,91.08,273.69
20/9/2007,20.04,78.3,46.96,64.79,24.52,89.65,11.86,44.32,68.98,41.24,91.44,92.09,94.17,40.74,62.63,56.07,43.55,47.4,89.4,276.68
21/9/2007,20.59,77.8,47.13,65.12,24.59,91.3,11.94,44.23,69.39,41.25,91.68,92.31,94.84,41.28,63.1,56.28,43.64,47.2,89.67,280.32
24/9/2007,21.18,78.08,46.34,65.2,24.42,92.59,11.84,43.97,69.8,40.85,91.81,91.73,94.35,41.04,62.02,56.07,44,47.13,91.52,284.29
25/9/2007,21.88,77.89,46.1,64.97,24.24,93.48,12.04,43.16,69.85,41.1,91.91,91.96,91.88,40.99,61.91,56.55,44.02,46.94,88.26,284.78
26/9/2007,21.82,77.98,46.13,65.39,24.58,93.43,12.17,43.3,70.51,41.27,92.54,92.37,92.51,41.38,62.73,57,43.93,47.37,88.87,284.36
27/9/2007,22.07,78.27,46.21,65.54,24.75,93.38,12.13,43.61,70.1,41.39,93.39,92.97,93.51,41.56,61.81,56.76,43.98,47.5,89.73,284.03
28/9/2007,21.92,79.04,45.82,65.7,24.43,93.15,12.09,43.65,70.34,41.4,93.58,92.56,93.58,41.19,60.88,56.07,43.06,47.08,89.78,283.91
1/10/2007,22.33,79.18,46.81,66.14,24.85,93.41,12.18,44.47,70.91,42.02,94.74,93.95,94.44,42.23,62.24,57.09,44.07,47.71,91.45,291.56
2/10/2007,22.64,79.93,47.16,66.05,24.94,92.36,12,44.87,70.73,42.12,93.89,92.24,92.56,42.18,62.19,57.3,44.31,47.5,94.27,292.48
3/10/2007,22.56,79.64,47,66.1,25.08,92.46,11.89,45.13,70.41,41.55,94.19,91.33,91.48,42.08,62.26,57.63,44.1,46.91,93.96,292.29
4/10/2007,22.32,79.4,47.25,66.11,25.3,92.26,11.97,45,70.83,41.7,94.25,90.92,91.84,42.25,62.49,57.9,44.35,47.15,95.5,289.8
5/10/2007,23.06,80.58,47.58,66.25,25.58,93.43,12.11,45.37,70.83,41.77,95.85,91.36,92.32,42.06,62.83,58.29,44.67,47.07,97.37,297.31
8/10/2007,23.99,82.2,47.44,66.02,25.45,95.85,11.9,45.27,70.71,41.53,95.41,90.68,91.58,41.82,62.33,57.72,44.4,46.55,94.75,305.11
9/10/2007,23.98,81.78,47.57,66.25,25.54,95.32,11.95,45.21,71.08,42.02,95.62,92.67,92.8,42.44,63.52,57.96,45,47,96.11,307.89
10/10/2007,23.83,83.2,46.91,65.83,25.54,94.66,11.85,45.59,71.4,41.81,95.82,93.13,92.08,42.45,63.05,57.48,44.8,46.56,95.72,313
11/10/2007,23.18,83.9,46.66,65.95,25.45,89.34,11.84,46.9,71.77,41.6,94.36,92.66,91,42.49,62.96,56.7,44.79,46.36,94.15,311.3
12/10/2007,23.89,84.68,46.82,65.94,25.26,92.37,12,47.06,71.7,41.03,94.17,93.48,91.41,42.35,63.54,57.24,46.5,46.61,93.76,319
15/10/2007,23.85,84.16,46.27,65.65,25,90.53,11.95,46.45,71,40.82,94.39,94.82,92.33,41.52,63.15,56.67,45.8,46.9,90.75,310.36
16/10/2007,24.23,84.64,45.11,65.07,24.63,89.53,12.1,45.86,70.82,40.77,93.98,94.74,93.45,41.79,63.24,56.88,45.08,46.16,89.38,308.3
17/10/2007,24.68,86.7,46.37,64.85,24.55,90.55,12.07,45.99,70.59,41,94.26,94.8,93.26,42.1,63.24,56.31,44.77,45.89,89.57,317.05
18/10/2007,24.79,86,45.9,64.9,24.54,89.85,12.04,45.89,70.9,40.79,94.73,95.05,92.42,41.83,62.57,56.43,44.72,45.74,90.18,320.12
19/10/2007,24.35,84.86,45.02,64.23,24.07,89.76,11.73,44.98,70.8,40.04,86.62,92.14,89.27,41.18,60.69,55.23,43.78,44.52,86.51,322.67
22/10/2007,24.91,84.26,45.37,64.34,24.02,91.29,11.85,45.25,71.06,40.17,86.28,90.91,88.44,41.24,61.22,55.68,43.45,44.24,87.65,325.69
23/10/2007,26.59,85.12,45.94,64.55,24.05,100.82,11.8,43.93,71.26,40.48,85.93,91.35,88.92,41.68,61.77,55.62,44.13,44.47,88.53,338.21
24/10/2007,26.56,84.94,46.27,64.44,23.98,88.73,11.93,43.87,71.38,40.23,86.1,92.13,89.9,41.32,61.89,55.95,43.98,45.16,87.79,338.24
25/10/2007,26.11,85.05,46.05,63.95,24.29,88.21,10.64,43.88,71.35,40.16,86.09,91.57,91.23,41.78,64.52,56.13,43.66,45.92,88.41,334.58
26/10/2007,26.39,84.66,47.32,64.3,24.31,90,10.62,44.64,71.75,40.38,86.13,92.21,91.65,42.42,66.63,56.4,44.53,45.95,88.42,337.63
29/10/2007,26.44,85.46,46.67,64.98,24.51,90.1,10.46,45.01,71.83,40.56,85.97,93.61,92.88,42.78,67.11,57.12,45.19,46.56,89.15,339.94
30/10/2007,26.71,85.8,46.56,64.82,24.45,88.24,10.45,45.37,68.95,40.48,85.79,91.14,90.08,42.19,66.97,56.91,44.5,45.82,91.93,347.72
31/10/2007,27.14,88.28,47,65.17,24.61,89.15,10.53,45.21,69.52,41.16,86.36,91.99,91.51,42.86,68.42,57.51,45.04,47.03,93.67,353.84
1/11/2007,26.78,87.54,44.32,64.66,23.95,87.65,10.3,44.03,68.59,40.34,83.9,88.5,89.04,41.62,66.46,56.46,44.14,45.54,90.16,351.95
2/11/2007,26.84,88.04,43.15,64.78,23.67,85.98,10.28,44.19,69.55,40.33,84.89,87.93,88.48,41.28,66.59,57.09,43.97,45.56,89.04,355.97
5/11/2007,26.6,88.74,42.77,64.49,23.67,84.37,10.21,44.03,70.18,40.2,85.05,87.66,88.48,40.76,67.28,58.08,43.71,45.3,88.01,363.18
6/11/2007,27.4,89.47,44.11,64.61,23.93,87.27,10.35,44.29,70.47,40.18,85.45,90.38,90.64,40.69,67.34,58.29,44.79,45.96,88.71,371.25
7/11/2007,26.61,90.06,42.24,63.91,23.32,87.04,10.05,43.93,69.42,39.08,83.27,87.2,87.54,40.09,66.05,57.09,43.7,44.79,85,366.83
8/11/2007,25.07,89.7,42.61,64.59,23.11,83.58,9.91,43.62,70.84,39.02,82.83,89.42,89.18,39.75,67.72,58.5,43.26,45.16,85.37,347.26
9/11/2007,23.62,88.66,42.31,65.16,22.83,78.89,9.69,42.9,70.42,38.38,79.51,86.85,87.26,39.79,68.89,58.35,41.81,44.45,83.28,332.31
12/11/2007,21.97,89.38,42.39,66.31,23.02,77,9.47,43.32,70.77,38.25,79.22,84.54,85.27,39.81,68.61,58.11,40.86,44.47,84.09,316.34
13/11/2007,24.28,90.48,45.05,67.31,23.55,79.86,9.96,45.97,71.57,39.21,81.23,86.88,86.83,40.54,67.59,58.86,41.26,43.79,88.97,330.6
14/11/2007,23.73,91.4,45.15,66.89,23.61,78.51,9.83,46.51,71.54,39.01,80.21,86.31,86.15,40.48,67.17,57.54,41.46,43.61,87.73,321.15
15/11/2007,23.47,90.11,43.53,66.88,23.29,77.85,9.83,46.2,71.83,38.31,79.65,84.49,84.16,40.04,67.25,57.81,40.42,43.1,86.89,315.13
16/11/2007,23.77,90.88,43.09,67.75,23.39,78.6,9.95,46.34,73.19,38.65,81.57,85.1,85.98,40.64,67.97,58.32,40.21,43.04,84.67,317.12
19/11/2007,23.42,91.3,41.37,67.59,22.71,79.18,9.68,45.47,72.82,38.16,81.7,84.11,85.03,40.05,67.58,58.74,39.56,42.59,81.91,313.23
20/11/2007,24.12,91.03,41.63,67.64,22.72,80.39,9.69,45.5,73.21,38.04,82.11,87.82,87.9,40.15,69.15,59.7,40.47,42.75,79.88,324.58
21/11/2007,24.07,89.43,40.68,67.14,22.35,79.76,9.6,44.86,72.26,37.17,81.24,87.04,85.75,39.02,68.44,59.49,39.27,42.13,80.56,330.58
23/11/2007,24.51,89.5,41.95,66.88,22.98,81.43,9.77,45.73,72.86,37.67,82.75,88.29,86.67,39.66,68.49,59.73,40.15,42.45,81.48,338.68
26/11/2007,24.65,91.26,40.46,67.37,22.3,81.3,9.55,45.03,72.19,36.73,81,85.68,83.79,38.35,67.77,59.01,39.35,41.74,77.25,333.32
27/11/2007,24.97,91.54,42.35,67.73,22.88,85.59,9.74,45.83,73.13,37.45,82.12,86.38,84.31,38.57,67.94,59.07,39.87,42.36,81.42,337.11
28/11/2007,25.75,91.5,43.96,68.35,23.44,90.3,9.99,47.23,73.91,38.46,83.41,87.92,86.06,39.45,68.78,59.82,41.67,43.74,85.66,346.47
29/11/2007,26.33,92.76,43.65,68.4,23.6,89.15,10.16,47.54,74.15,38.14,83.61,88.59,86.56,39.52,69.28,59.31,41.73,43.78,85.66,348.84
30/11/2007,26.03,93.8,45.62,67.74,23.76,90.56,10.27,47.9,74,38.29,83.26,89.16,87.77,40.19,69.76,59.37,41.94,43.84,88.39,346.84
3/12/2007,25.55,95,45.21,67.71,23.55,90.91,10.53,47.87,73.52,36.93,82.21,88.85,87.84,40.08,71.44,59.49,41.54,44.52,87.3,341.1
4/12/2007,25.69,96.45,44.15,67.94,23.47,94.41,10.37,48.19,73.29,36.25,82.09,88.12,87.16,40.74,72.13,60.63,41.05,44.17,84.79,342.41
5/12/2007,26.5,98.1,44.9,68.21,23.98,93.19,9.09,48.9,73.81,36.71,83.76,89.92,89.3,41.41,72.56,61.35,41.79,44.36,87.22,349.59
6/12/2007,27.14,99.02,46.21,68.3,24.17,94.21,9.15,49.27,74.18,37.26,84.82,91.44,91.38,41.32,70.91,61.59,42.14,44.89,89.46,357.98
7/12/2007,27.76,99,46.08,67.68,24.4,94.31,9.14,49.02,74.12,37.23,86.19,91.5,90.96,42.14,71.2,61.68,42.74,44.83,87.65,357.78
10/12/2007,27.74,99.7,47.42,67.79,24.37,93.02,9.18,49.43,74.33,37.41,86.74,92.03,91.72,42.19,71.23,61.8,42.83,45.3,89.78,359.56
11/12/2007,26.93,98.44,45.94,67.55,23.83,90.75,8.89,49.03,73.84,37.03,84.65,90.28,89.89,41.37,69.14,60.51,41.45,43.59,84.76,349.94
12/12/2007,27.27,96.18,46.15,67.7,23.81,91.28,8.82,48.23,74.67,37.25,86.66,91.92,91.78,41.8,69.15,61.29,41.75,43.56,86.23,350.01
13/12/2007,27.4,94.7,45.76,67.87,23.64,92.4,9.02,48.33,74.4,37.58,86.92,92.72,93.08,41.88,70.02,61.98,44.39,43.91,85.18,347.36
14/12/2007,27.2,95.08,45.2,67.59,23.1,89.08,9.07,47.63,73.9,36.91,85.93,91.18,92.02,41.27,69.39,61.38,43.11,42.49,82.76,345.31
17/12/2007,26.34,90.5,44.53,67.55,22.97,85.09,9.05,47.83,73.24,36.48,85.78,89.89,89.98,40.09,68.83,60.48,41.35,41.46,79.67,334.94
18/12/2007,26.14,90.2,43.9,67.71,23.37,86.89,9.04,48.24,72.84,36.8,85.85,91.42,91.19,40.75,70.06,61.2,41.59,41.02,80.61,337
19/12/2007,26.16,89.56,43.98,67.32,23.27,89.38,9.02,48.08,72.98,36.57,84.93,91.43,90.9,40.6,69.56,60.63,41,40.45,80.22,339.01
20/12/2007,26.74,88.82,43.33,67.33,23.22,90.58,9.06,47.85,73.19,36.52,84.49,92.13,92.05,40.76,69.13,61.02,41.01,41.98,79.46,345.18
21/12/2007,27.7,89.5,44.11,68.03,23.24,91.26,9.21,48.21,74.08,37.14,86.05,93.43,94.04,41.23,68.38,61.47,41.25,43.08,80.89,348.68
24/12/2007,28.4,90.8,44.83,67.87,23.33,91.01,9.15,48.74,73.94,37.53,86.26,93.66,94.48,41.66,68.41,61.56,41.12,42.97,84.14,350.71
26/12/2007,28.42,91.4,44.94,67.56,23.2,92.85,9.27,48.38,74.04,37.55,86.07,94.81,94.84,41.95,68.58,61.68,40.92,42.81,81.98,355.76
27/12/2007,28.37,91.46,43.64,67.33,22.92,94.25,9.22,47.77,73.89,37.19,85.4,93.67,93.75,41.28,68.43,60.72,40.27,42.18,79.22,350.71
28/12/2007,28.55,93.7,43.26,67.38,22.9,94.45,9.2,48.08,74.25,37.34,85.09,95,94.86,41.51,68.62,60.96,40.09,42.08,78.19,351.61
31/12/2007,28.3,94.72,43.65,66.7,22.73,92.64,9.13,47.53,73.42,37.07,84.32,93.69,93.33,40.64,67.78,60.51,39.42,41.88,77.99,346.08
2/1/2008,27.83,92.1,42.17,65.91,22.91,96.25,8.85,46.9,72.31,36.76,82.71,93.51,93.46,40.19,66.35,59.25,38.75,41.55,77.11,342.93
3/1/2008,27.85,93,41.88,65.93,23.18,95.21,8.67,46.38,72.31,36.8,82.7,93.83,94.61,40.38,66.97,59.43,38.53,41.87,75.35,343
4/1/2008,25.72,91,40.93,65.84,22.83,88.79,8.42,45.72,72.02,36.04,81.76,92.08,93.35,39.63,68.82,59.4,36.99,41.21,71.43,328.82
7/1/2008,25.38,88.76,41.34,66.86,23.23,88.82,8.5,46.56,72.49,36.18,81.11,91.22,92.13,40.33,72.03,60.93,37.18,41.11,72.92,324.94
8/1/2008,24.46,88.3,39.7,66.94,23.47,87.88,8.31,45.97,72.68,35.4,80.21,90.05,90.95,39.06,71.55,60.75,36.88,40.61,69.47,316.15
9/1/2008,25.63,86.3,40.26,67.8,23.92,85.22,8.53,46.9,72.54,35.8,80.19,91.56,92.57,39.51,71.46,61.41,36.57,42.54,71.6,326.92
10/1/2008,25.43,89.22,41.33,67.91,24.08,84.26,8.61,48.4,72.48,35.92,80.21,91.66,91.9,40.42,72.01,61.32,36.9,43.01,73.39,323.68
11/1/2008,24.67,87.54,40.86,67.88,24.02,81.08,8.56,47.72,70.18,35.17,77.58,90.3,90.67,39.53,71.26,60.54,36.24,42.43,73.65,319.43
14/1/2008,25.54,86.55,41.36,67.95,23.97,82.87,8.84,47.67,70.29,35.46,78.5,90.83,90.91,39.99,71.29,60.75,37.09,43.72,73.34,327.23
15/1/2008,24.15,85.32,39.17,67.76,23.59,80.24,8.84,46.99,69.7,34.53,77.18,89.02,88.27,39.23,71.01,59.73,36.02,42.86,71.08,319.13
16/1/2008,22.81,84.5,41.43,68.31,23.4,80.35,9.09,47.49,68.84,34.56,77.3,86.53,86.25,39.37,67.81,59.85,35.83,42.08,72.12,308.27
17/1/2008,22.98,86.96,40.04,67.83,22.96,80.12,8.71,47.48,68.07,33.21,74.96,83.91,82.75,38.06,65.32,58.11,34.64,40.66,71.41,300.69
18/1/2008,23.05,88.1,39.59,66.29,22.5,79.76,8.52,47.58,67.15,34.31,74.91,85.08,83.46,36.36,63.7,57.48,34.94,40.56,70.21,300.42
22/1/2008,22.23,91.38,40.86,65.27,22.23,78.48,8.33,49.2,65.13,34.05,75.16,82.45,81.25,35.19,60.87,55.53,34.94,40.41,75.05,292.46
23/1/2008,19.87,92,45.72,64.2,22.86,73.97,8.63,50.16,66.24,34.59,76.1,83.45,81.45,35.41,62.81,56.97,36.36,43.09,80.98,274.58
24/1/2008,19.37,92.38,44.96,63.51,23.05,77.67,8.72,48.91,66.15,34.65,75.73,86,83.67,35.56,61.5,55.2,36.01,43.18,78.83,287.52
25/1/2008,18.57,92.6,43.64,62.46,22.61,77.6,8.61,48.09,65.31,34,75.51,83.94,81.82,35.13,61.07,53.85,36.31,42.48,77.74,283.47
28/1/2008,18.57,90.4,45.57,63.07,22.99,75.82,8.85,48.71,65.29,34.72,77.44,85.13,82.86,35.45,62.16,54.99,37.59,42.6,79.53,278.26
29/1/2008,18.79,92.9,47.45,62.97,23.18,73.95,8.98,49.01,64.68,34.76,78.02,85.08,82.6,36.01,62.59,55.05,37.94,42.89,78.76,275.53
30/1/2008,18.88,92.32,47.35,62.18,23.1,74.21,8.83,49.16,65.09,34.94,78.22,85.28,83.23,35.57,62.63,55.2,37.78,42.33,77.98,274.4
31/1/2008,19.34,91,47.4,63.14,23.36,77.7,9.08,50.74,65.42,35.36,79.65,86.4,83.25,36.12,64.35,55.95,38.64,42.92,80.25,282.42
1/2/2008,19.11,90.46,48.25,63.36,23.59,74.63,9.28,51.18,66.05,36.16,81.21,85.95,82.49,36.05,65.33,56.67,39.89,43.65,85.74,258.2
4/2/2008,18.81,90.02,46.22,63.47,23.63,73.95,9.08,50.07,66.15,35.37,80.57,85.44,82.02,35.92,66.75,57.72,39.25,43.36,84.54,247.96
5/2/2008,18.48,90.9,43.89,62.87,22.96,72.09,8.72,49.56,65.04,34.21,79.09,82.11,79.74,34.26,63.91,55.56,38.18,42.38,79.82,253.65
6/2/2008,17.43,90.8,43.72,63.05,22.59,68.49,8.76,48.83,65.31,34.2,79.18,81.44,77.51,34.14,63.99,56.52,38.05,42.5,77.29,251.1
7/2/2008,17.32,90.76,45.11,62.81,22.67,70.91,8.69,49.84,65.77,34.23,79.12,81.89,78.74,34.37,63.71,55.17,37.92,42.92,78.61,252.72
8/2/2008,17.93,91.84,43.82,62.03,22.3,73.5,8.53,48.76,65.02,33.84,78.56,81.71,79.26,33.88,63.23,55.17,38.5,43.17,75.29,258.6
11/2/2008,18.49,92.9,43.35,61.88,22.2,75.19,8.52,49.6,66,34.01,79.28,83.22,80.43,34.22,63.51,55.5,38.03,43.63,75.06,260.83
12/2/2008,17.84,93.18,43.31,62.97,22.68,74.45,8.62,50.25,67.16,34.37,79.1,84.38,81.12,34.94,64.1,56.1,38.71,44.76,77.28,259.3
13/2/2008,18.49,95.36,44.1,63.41,22.74,77.73,8.91,50.66,67,34.98,81.38,85.49,82.12,35.96,64.45,55.26,38.9,44.33,76.48,267.57
14/2/2008,18.21,95.38,42.61,62.79,22.45,75.8,9.62,49.97,66.63,34.39,80.29,85.55,82.84,35.37,63.71,54.48,38.55,43.91,75.94,266.38
15/2/2008,17.8,95.9,43.25,62.9,22.33,72.96,10.1,49.44,66.3,34.37,79.95,85.37,83.6,35.19,64.69,54.24,38.62,43.21,75.88,265.08
19/2/2008,17.45,95.8,42.83,63.66,22.37,72.08,10.24,49.66,66.31,34.28,79.85,87.01,84.83,32.87,64.41,54.51,39.18,43.91,74.85,254.72
20/2/2008,17.69,95.5,43.15,63.23,22.47,73.64,10.08,49.7,66.17,34.36,79.94,88.1,86.34,32.78,64.77,54.84,38.96,44.14,76.29,254.75
21/2/2008,17.36,94.02,43.07,62.98,22.4,69.9,9.8,49.79,65.96,33.69,78.96,86.92,84.78,32.89,63.86,53.73,38.38,43.28,75.18,251.67
22/2/2008,17.07,92.96,43.93,63.18,22.5,72.08,10.08,49.97,66.21,33.55,79.67,87.17,85.42,33.67,64.58,54.66,38.75,43.66,77.11,254.15
25/2/2008,17.11,93.12,44.03,63.85,22.78,73.27,10.16,50.33,66.68,34.21,81,89.13,87.18,33.97,64.76,55.2,39,44.54,80.05,243.46
26/2/2008,17.02,92.52,43.72,63.72,22.83,71.69,10.09,51.4,67.68,33.94,81.29,89.89,88.12,34.24,64.85,55.23,39,44.93,79.33,232.32
27/2/2008,17.57,93.69,44.41,63.04,22.75,70.87,10.13,51.43,67.21,34.02,80.48,89.39,88.22,33.85,64.33,54.75,39.17,45.23,78.78,236.66
28/2/2008,18.56,93.2,42.44,62.71,22.55,67.85,10.06,50.7,66.97,33.85,79.8,89.38,89.02,34.59,63.13,53.79,38.7,44.88,77.02,237.93
29/2/2008,17.86,93.49,40.65,61.96,22.28,64.47,9.77,49.59,66.18,33.14,78.4,87.01,86.66,33.79,60.29,52.62,37.69,44.1,75.24,235.82
3/3/2008,17.39,90.18,39.82,62.23,22.25,62.43,10,49.89,66.35,33.4,78.49,87.75,87.2,33.76,61.35,53.07,37.94,44.34,76.24,228.73
4/3/2008,17.8,91.5,39.19,62.64,22.24,65.34,9.99,49.87,66.05,33.52,78.41,86.69,86.73,33.2,62.15,53.1,37.68,44.11,76.9,222.52
5/3/2008,17.78,92.18,38.74,63.13,22.05,64.99,9.94,49.55,66.7,33.67,78.93,87.19,88.79,33.44,62.17,52.86,37.71,44.93,77.75,224.07
6/3/2008,17.28,90.44,37.37,62.63,21.59,62.74,9.86,49.98,66.51,32.86,77.95,84.51,87.8,32.82,60.54,51.78,37.04,44.14,73.95,216.56
7/3/2008,17.46,89.24,37.56,61.51,21.35,64.09,9.84,49.9,65.8,32.23,76.51,82.49,85.26,32.63,60.29,51.42,36.18,42.75,75.53,216.89
10/3/2008,17.1,87.26,36.48,61.33,21.15,63.47,9.7,48.85,65.76,31.7,75.48,82.46,84.73,31.97,59.8,51.36,35.24,42,73.75,207.01
11/3/2008,18.19,88,38.84,62.44,21.72,67.15,9.81,50.25,66.66,33.4,77.95,86.68,88.16,32.75,60.88,53.37,37.09,44.24,80.26,220.13
12/3/2008,18,87.14,38.61,62.55,21.28,66.51,9.73,50.29,67.04,33.96,78.42,85.97,86.73,32.17,60.72,52.59,37.27,44.25,77.68,220.3
13/3/2008,18.28,86.68,38.11,62.81,21.21,68.32,9.7,50.6,67.36,34.25,79.08,87.05,87.04,32.25,61.45,53.25,37.43,44.94,79.29,221.72
14/3/2008,18.09,86.36,36.54,62.65,20.64,68.22,9.46,49.82,66.74,33.82,77.53,85.91,85.34,31.46,61.44,52.5,37,44.63,77.42,219.17
17/3/2008,18.1,84.9,40.31,64.04,20.57,66.53,9.43,49.95,67.05,34.33,78.51,85.79,84.19,32.2,62.13,53.82,36.42,43.54,78.84,210.14
18/3/2008,18.97,86.11,42.71,65.31,21,71.7,9.69,50.98,68.54,36.14,80.95,88.47,86.12,32.83,62.16,54.42,38.03,45.09,83.85,219.79
19/3/2008,18.52,85.31,42.47,64.88,20.61,70.17,9.66,50.78,67.81,35.59,79.47,84.43,81.89,32.68,60.81,53.25,36.41,43.19,82.07,216.21
20/3/2008,19.04,86.96,45.97,65.38,20.59,73.19,9.68,53.23,69.37,37.49,77.98,85,83.21,33.6,60.87,54.72,36.48,43.18,85.31,216.99
