Securities,Date,Buy_Hold,SD_05,SD_1,SD_2
KO,3/1/2014,-0.004917839,-0.004917157,-0.004917578,-0.004918696
KO,6/1/2014,-0.004695037,-0.004694382,-0.004694786,-0.004695859
KO,7/1/2014,0.002979274,0.002978857,0.002979114,0.002979798
KO,8/1/2014,-0.011139092,0,-0.011138496,-0.011141046
KO,9/1/2014,-0.005256799,0,-0.005256514,-0.005257731
KO,10/1/2014,0.010065864,0,0.010065317,0.01006766
KO,13/1/2014,-0.014948329,0,-0.014947524,-0.014950968
KO,14/1/2014,0.004046713,0,0.004046491,0.004047438
KO,15/1/2014,0.001763301,0,0,0.001763616
KO,16/1/2014,-0.001257284,0,0,-0.001257508
KO,17/1/2014,-0.010826253,0,0,-0.010828185
KO,21/1/2014,0.016289851,0,0,0.016292789
KO,22/1/2014,-0.000500898,0,0,-0.000500987
KO,23/1/2014,-0.016537927,0,0,-0.016540864
KO,24/1/2014,-0.010191533,-0.010191727,0,-0.010193373
KO,27/1/2014,-0.002831529,-0.002831584,0,-0.002832046
KO,28/1/2014,0.003613998,0.003614067,0,0.003614659
KO,29/1/2014,-0.024949672,-0.024950151,0,-0.02495422
KO,30/1/2014,0.007122457,0.007122597,0.007123173,0.007123789
KO,31/1/2014,-0.00916752,-0.009167699,-0.009168435,-0.009169221
KO,3/2/2014,-0.01638986,-0.016390183,-0.016391511,-0.016392931
KO,4/2/2014,0.00752521,0,0.00752598,0.007526643
KO,5/2/2014,0.003467752,0,0,0.003468407
KO,6/2/2014,0.011164789,0,0,0.011166892
KO,7/2/2014,-0.002103145,0,0,-0.002103537
KO,10/2/2014,0.016333728,0,0,0.016336778
KO,11/2/2014,0.001814493,0.00181452,0.00181472,0.001814826
KO,12/2/2014,-0.00336367,0,-0.00336409,-0.003364286
KO,13/2/2014,0.003634639,0,0,0.003635308
KO,14/2/2014,0.007242953,0,0,0.007244281
KO,18/2/2014,-0.037495249,0,0,-0.037502074
KO,19/2/2014,-0.009872388,-0.00987145,0,-0.009874255
KO,20/2/2014,0.005389635,0.005389117,0,0.005390664
KO,21/2/2014,-0.003216445,-0.003216138,-0.00321613,-0.003217056
KO,24/2/2014,0.008604865,0.00860404,0.008604017,0.008606505
KO,25/2/2014,0.007198413,0.007197729,0.00719771,0.007199773
KO,26/2/2014,0.002647025,0.002646775,0.002646768,0.002647521
KO,27/2/2014,0.005280073,0.005279576,0.005279562,0.005281061
KO,28/2/2014,0.003414021,0.003413701,0.003413693,0.003414656
KO,3/3/2014,-0.002093788,-0.002093592,-0.002093587,-0.002094176
KO,4/3/2014,0.00498318,0.004982714,0.004982701,0.004984106
KO,5/3/2014,0.001043889,0.001043791,0.001043789,0.001044082
KO,6/3/2014,0.0031284,0,0.003128101,0.003128978
KO,7/3/2014,0.002079096,0,0.002078898,0.002079479
KO,10/3/2014,0.002593478,0,0.002593231,0.002593954
KO,11/3/2014,0.003880153,0,0.003879786,0.003880865
KO,12/3/2014,-0.008503343,0,0,-0.008504896
KO,13/3/2014,-0.012994348,0,0,-0.012996742
KO,14/3/2014,0.00526617,0,0,0.005267153
KO,17/3/2014,0.002619291,0.002619412,0.002619338,0.002619778
KO,18/3/2014,0.003396183,0.003396339,0.003396244,0.003396812
KO,19/3/2014,-0.006769376,-0.006769686,-0.006769497,-0.006770625
KO,20/3/2014,0.008126188,0.008126563,0.008126335,0.008127698
KO,21/3/2014,-0.000260022,0,-0.000260027,-0.00026007
KO,24/3/2014,-0.001040359,0,-0.001040378,-0.001040551
KO,25/3/2014,0.005727934,0,0.005728036,0.005728991
KO,26/3/2014,-0.000258878,0,-0.000258882,-0.000258925
KO,27/3/2014,0.005437841,0.005438103,0.005437938,0.005438839
KO,28/3/2014,0.003348076,0.003348236,0.003348136,0.003348687
KO,31/3/2014,-0.007443863,-0.007444218,-0.007443995,-0.007445217
KO,1/4/2014,-0.00646525,-0.00646556,-0.006465365,-0.006466435
KO,2/4/2014,-0.002082343,0,-0.00208238,-0.002082727
KO,3/4/2014,-0.006781736,0,-0.006781858,-0.00678299
KO,4/4/2014,0.003939255,0.003939758,0.003939326,0.003939988
KO,7/4/2014,0.010463462,0.010464792,0.01046365,0.010465402
KO,8/4/2014,0.007248578,0,0.007248707,0.007249908
KO,9/4/2014,0.002313133,0,0,0.002313554
KO,10/4/2014,-0.002564217,0,0,-0.002564683
KO,11/4/2014,-0.006684103,0,0,-0.00668532
KO,14/4/2014,0.002588108,0.002588214,0.002588197,0.002588583
KO,15/4/2014,0.037430689,0.037432227,0.037431971,0.037437537
KO,16/4/2014,0.010201983,0,0.01020232,0.010203782
KO,17/4/2014,0.003202107,0.003202676,0.003202212,0.003202666
KO,21/4/2014,0.000736589,0,0,0.000736717
KO,22/4/2014,-0.000981396,0,0,-0.000981567
KO,23/4/2014,0.00049118,0.000491146,0.000491238,0.000491266
KO,24/4/2014,-0.000736408,0,0,-0.000736536
KO,25/4/2014,0.007615161,0.007614313,0,0.007616487
KO,28/4/2014,0.000487588,0.000487534,0,0.000487672
KO,29/4/2014,-0.011209051,-0.011207813,0,-0.011210986
KO,30/4/2014,0.005421621,0.005421016,0,0.005422568
KO,1/5/2014,-0.000245108,-0.000245081,0,-0.000245151
KO,2/5/2014,0.004167865,0.004167402,0,0.004168589
KO,5/5/2014,-0.004638868,0,0,-0.004639671
KO,6/5/2014,-0.006622798,-0.006623343,-0.006624069,-0.006623949
KO,7/5/2014,0.010370814,0.010371674,0.010372817,0.010372629
KO,8/5/2014,-0.004399013,-0.004399374,-0.004399854,-0.004399775
KO,9/5/2014,0.003436572,0.003436855,0.003437232,0.00343717
KO,12/5/2014,-0.001223144,0,-0.001223378,-0.001223356
KO,13/5/2014,0.007102922,0,0.007104283,0.007104155
KO,14/5/2014,-0.00535042,0,-0.005351438,-0.005351342
KO,15/5/2014,-0.009046838,0,-0.009048568,-0.009048406
KO,16/5/2014,0.009129431,0,0.009131192,0.009131027
KO,19/5/2014,-0.004401165,0,-0.004402006,-0.004401927
KO,20/5/2014,-0.00319267,0,-0.003193284,-0.003193226
KO,21/5/2014,0.007144922,0,0.007146299,0.00714617
KO,22/5/2014,-0.007094234,0,-0.007095592,-0.007095464
KO,23/5/2014,0,0,0,0
KO,27/5/2014,0.004681156,0,0.004682058,0.004681973
KO,28/5/2014,-0.004659345,0,-0.004660238,-0.004660154
KO,29/5/2014,0.001971013,0.001971373,0.001971393,0.001971357
KO,30/5/2014,0.006147299,0.006148421,0.006148481,0.00614837
KO,2/6/2014,-0.001221948,-0.00122217,-0.001222182,-0.00122216
KO,3/6/2014,0.000489377,0.000489466,0.000489471,0.000489462
KO,4/6/2014,-0.00220112,-0.00220152,-0.002201541,-0.002201502
KO,5/6/2014,0.002451085,0,0.002451554,0.00245151
KO,6/6/2014,0.002445091,0,0.002445559,0.002445515
KO,9/6/2014,-0.001951302,0,-0.001951674,-0.001951639
KO,10/6/2014,0.003910234,0,0.003910981,0.003910911
KO,11/6/2014,-0.005112192,0,0,-0.005113074
KO,12/6/2014,-0.0107663,0,0,-0.010768167
KO,13/6/2014,-0.001236758,0,0,-0.001236975
KO,16/6/2014,0.007182082,0,0,0.007183342
KO,17/6/2014,0.006393191,0,0,0.006394305
KO,18/6/2014,0.015637115,0,0,0.015639823
KO,19/6/2014,0.005533067,0,0,0.00553401
KO,20/6/2014,-0.002392444,0,0,-0.002392849
KO,23/6/2014,0.000959272,0.000959448,0,0.000959436
KO,24/6/2014,0.00287506,0.002875585,0.002875339,0.002875548
KO,25/6/2014,0.002627916,0.002628394,0.00262817,0.002628361
KO,26/6/2014,0.001667927,0.00166823,0.001668088,0.001668209
KO,27/6/2014,0.003806056,0,0.003806423,0.003806698
KO,30/6/2014,0.004028602,0,0.004028989,0.004029278
KO,1/7/2014,-0.00165218,0,-0.001652338,-0.001652456
KO,2/7/2014,0,0,0,0
KO,3/7/2014,-0.001418498,-0.001418533,-0.001418634,-0.001418736
KO,7/7/2014,-0.002130769,-0.002130822,-0.002130974,-0.002131127
KO,8/7/2014,-0.004745154,0,0,-0.004745952
KO,9/7/2014,0.000238389,0.000238434,0.000238399,0.000238429
KO,10/7/2014,0.007388294,0.007389692,0.007388608,0.007389542
KO,11/7/2014,-0.006860939,-0.006862228,-0.006861228,-0.006862089
KO,14/7/2014,0.009766959,0.009768806,0.009767373,0.009768608
KO,15/7/2014,-0.006605602,-0.006606839,-0.006605879,-0.006606706
KO,16/7/2014,0.000474966,0.000475056,0.000474986,0.000475046
KO,17/7/2014,-0.002373703,-0.00237415,-0.002373804,-0.002374103
KO,18/7/2014,0.009755339,0.009757182,0.009755753,0.009756984
KO,21/7/2014,-0.000706909,0,0,-0.000707027
KO,22/7/2014,-0.028532173,-0.028537335,0,-0.028536941
KO,23/7/2014,-0.009223689,-0.009225407,0,-0.009225276
KO,24/7/2014,0.003919814,0.00392055,0,0.003920494
KO,25/7/2014,0.000732095,0.000732232,0,0.000732222
KO,28/7/2014,-0.007803305,-0.007804765,0,-0.007804653
KO,29/7/2014,-0.008110446,-0.008111976,0,-0.008111859
KO,30/7/2014,-0.018087992,-0.018091431,0,-0.018091168
KO,31/7/2014,-0.008327389,-0.008329001,-0.008328801,-0.008328879
KO,1/8/2014,0,0,0,0
KO,4/8/2014,0.002799106,0,0.002799584,0.00279961
KO,5/8/2014,-0.005582585,-0.005583609,-0.005583537,-0.005583589
KO,6/8/2014,0.018883203,0.018886686,0.018886441,0.018886618
KO,7/8/2014,-0.014275601,0,-0.014278003,-0.014278135
KO,8/8/2014,0.002540762,0,0.002541196,0.00254122
KO,11/8/2014,0.003041188,0,0.003041706,0.003041734
KO,12/8/2014,0.002779303,0,0.002779775,0.002779801
KO,13/8/2014,0.006551055,0.00655176,0.006552164,0.006552224
KO,14/8/2014,0.00600777,0.006008412,0.006008781,0.006008836
KO,15/8/2014,0.017418019,0.01741987,0.017420931,0.017421091
KO,18/8/2014,0.01149474,0,0.011496629,0.011496733
KO,19/8/2014,-0.002176107,0,-0.00217646,-0.00217648
KO,20/8/2014,-0.000242317,0,-0.000242356,-0.000242359
KO,21/8/2014,0.003878011,0.003877972,0.003878642,0.003878677
KO,22/8/2014,-0.007001742,-0.007001671,-0.007002877,-0.00700294
KO,25/8/2014,0.007051112,0.00705104,0.007052264,0.007052327
KO,26/8/2014,0.004587348,0.004587302,0.004588092,0.004588133
KO,27/8/2014,0,0,0,0
KO,28/8/2014,0.000721011,0.000721003,0.000721127,0.000721133
KO,29/8/2014,0.002161473,0,0.002161822,0.002161841
KO,2/9/2014,-0.001917166,-0.001917227,-0.001917474,-0.001917491
KO,3/9/2014,0.003361484,0.003361592,0.003362027,0.003362056
KO,4/9/2014,0.002153715,0,0.002154061,0.00215408
KO,5/9/2014,-0.000716362,-0.000716406,-0.000716477,-0.000716483
KO,8/9/2014,-0.001433751,-0.00143384,-0.001433981,-0.001433994
KO,9/9/2014,0.003828826,0,0,0.003829475
KO,10/9/2014,0.005482944,0,0,0.00548387
KO,11/9/2014,-0.005215956,0,0,-0.005216833
KO,12/9/2014,-0.011678271,0,0,-0.011680243
KO,15/9/2014,0.000964593,0,0,0.000964758
KO,16/9/2014,0.003372822,0.003372964,0.003372778,0.003373398
KO,17/9/2014,-0.000720318,-0.000720348,-0.000720309,-0.000720441
KO,18/9/2014,0.004325024,0,0.004324968,0.00432576
KO,19/9/2014,0.006220354,0,0.006220273,0.006221408
KO,22/9/2014,0.004042012,0,0.00404196,0.004042693
KO,23/9/2014,-0.007814671,0,-0.007814571,-0.007815982
KO,24/9/2014,0.009069588,0,0.009069471,0.009071122
KO,25/9/2014,-0.011589879,0,-0.011589731,-0.011591822
KO,26/9/2014,0.010050668,0.010049563,0.010050538,0.010052373
KO,29/9/2014,0.001184602,0.001184473,0.001184587,0.001184801
KO,30/9/2014,0.009702244,0.009701188,0.00970212,0.009703871
KO,1/10/2014,0.00187493,0,0.001874906,0.001875241
KO,2/10/2014,-0.001871421,0,-0.001871397,-0.001871731
KO,3/10/2014,0.007968451,0,0,0.007969775
KO,6/10/2014,0.013950807,0,0,0.013953105
KO,7/10/2014,0.007338058,0,0,0.007339251
KO,8/10/2014,0.014341563,0,0,0.014343877
KO,9/10/2014,-0.015260917,0,0,-0.015263344
KO,10/10/2014,0.013674196,0,0,0.013676404
KO,14/10/2014,-0.018660799,0,0,-0.018663773
KO,15/10/2014,-0.009393271,0,0,-0.009394796
KO,16/10/2014,-0.015495533,-0.015495713,0,-0.015498073
KO,17/10/2014,0.007517337,0.007517426,0,0.007518588
KO,20/10/2014,0.009559724,0.009559836,0,0.009561304
KO,21/10/2014,-0.06027955,-0.060280249,0,-0.060289416
KO,22/10/2014,-0.001474627,-0.001474645,0,-0.001474883
KO,23/10/2014,0.005907217,0.00590729,0,0.005908248
KO,24/10/2014,0.004159707,0.004159758,0,0.004160428
KO,27/10/2014,-0.006579225,0,0,-0.006580361
KO,28/10/2014,-0.004905776,0,0,-0.004906629
KO,29/10/2014,0.009859923,0,0,0.009861646
KO,30/10/2014,0.01074002,0,0,0.010741878
KO,31/10/2014,0.011591888,0,0,0.011593872
KO,3/11/2014,-0.001671112,0,0,-0.001671395
KO,4/11/2014,0.00023913,0,0,0.00023917
KO,5/11/2014,0.011714566,0,0,0.011716551
KO,6/11/2014,-0.000472609,0,0,-0.000472688
KO,7/11/2014,0.000709249,0,0,0.000709368
KO,10/11/2014,0.001653741,0,0,0.001654018
KO,12/11/2014,0.007547478,0.007546607,0,0.00754874
KO,13/11/2014,0.001872735,0.001872521,0,0.001873046
KO,14/11/2014,-0.001401926,-0.001401766,0,-0.001402158
KO,17/11/2014,0.004445665,0.004445156,0,0.004446402
KO,18/11/2014,0.014209752,0.014208132,0,0.014212097
KO,19/11/2014,0.015848128,0,0,0.015850707
KO,20/11/2014,0.000678299,0,0,0.000678408
KO,21/11/2014,0.005648662,0,0,0.005649567
KO,24/11/2014,-0.005167579,0,0,-0.005168402
KO,25/11/2014,0.003613511,0,0,0.003614089
KO,26/11/2014,-0.003150438,0,0,-0.00315094
KO,28/11/2014,0.012190093,0.012190594,0.012191406,0.012192044
KO,1/12/2014,-0.006244666,-0.00624492,-0.00624533,-0.006245653
KO,2/12/2014,-0.000224425,-0.000224434,-0.000224449,-0.000224461
KO,3/12/2014,-0.016611196,-0.016611875,-0.016612975,-0.016613839
KO,4/12/2014,-0.006848023,-0.006848307,-0.006848768,-0.00684913
KO,5/12/2014,0.000689524,0.000689553,0.0006896,0.000689636
KO,8/12/2014,-0.008957637,-0.008958012,-0.008958619,-0.008959095
KO,9/12/2014,-0.025493492,-0.025494568,-0.02549631,-0.02549768
KO,10/12/2014,-0.010464165,-0.010464618,-0.010465352,-0.010465929
KO,11/12/2014,-0.001682358,-0.001682432,-0.001682551,-0.001682645
KO,12/12/2014,-0.014925996,-0.01492665,-0.01492771,-0.014928543
KO,15/12/2014,-0.008309247,-0.008309617,-0.008310216,-0.008310687
KO,16/12/2014,-0.004435872,-0.004436071,-0.004436393,-0.004436647
KO,17/12/2014,0.028714104,0.028715397,0.028717493,0.028719141
KO,18/12/2014,0.020212585,0.020213471,0.020214905,0.020216032
KO,19/12/2014,-0.010377783,-0.010378228,-0.01037895,-0.010379518
KO,22/12/2014,0.009533282,0.009533696,0.009534366,0.009534893
KO,23/12/2014,0.014637049,0,0.014638696,0.014639497
KO,24/12/2014,-0.000698027,0,0,-0.000698142
KO,26/12/2014,0.000465677,0,0,0.000465753
KO,29/12/2014,-0.002327299,0,0,-0.002327683
KO,30/12/2014,-0.002332728,0,0,-0.002333114
KO,31/12/2014,-0.012626184,-0.012624284,-0.012626707,-0.012628276
KO,2/1/2015,-0.001894466,0,-0.001894545,-0.001894784
KO,5/1/2015,0,0,0,0
KO,6/1/2015,0.007592246,0,0.007592565,0.007593522
KO,7/1/2015,0.012479907,0.012482198,0.012480427,0.012481989
KO,8/1/2015,0.012093511,0,0,0.012095504
KO,9/1/2015,-0.011029851,0,0,-0.011031647
KO,12/1/2015,-0.009061703,0,0,-0.009063195
KO,13/1/2015,-0.000234476,0,0,-0.000234515
KO,14/1/2015,-0.001641718,-0.001641946,-0.001641633,-0.001641991
KO,15/1/2015,-0.004228502,0,-0.004228283,-0.004229206
KO,16/1/2015,0.003538715,0,0.003538531,0.003539307
KO,20/1/2015,0.014810195,0,0.014809426,0.014812662
KO,21/1/2015,0.004633033,0,0.004632796,0.004633794
KO,22/1/2015,0.009684501,0,0.009684007,0.009686083
KO,23/1/2015,-0.010733469,0,-0.010732928,-0.010735206
KO,26/1/2015,-0.007156334,0,-0.00715597,-0.007157505
KO,27/1/2015,-0.01418332,-0.014185394,-0.014182592,-0.014185657
KO,28/1/2015,-0.011085359,-0.011087003,-0.011084782,-0.011087212
KO,29/1/2015,0.004293047,0.004293691,0.00429282,0.004293772
KO,30/1/2015,-0.022085925,-0.022089224,-0.022084767,-0.022089642
KO,2/2/2015,0.010199555,0.010201113,0.010199008,0.010201311
KO,3/2/2015,0.000961579,0,0.000961527,0.000961742
KO,4/2/2015,0.001200818,0,0.001200755,0.001201023
KO,5/2/2015,0.002638632,0.00263867,0.002638492,0.002639081
KO,6/2/2015,-0.008134309,-0.008134426,-0.008133879,-0.008135688
KO,9/2/2015,-0.005306541,-0.005306618,-0.005306259,-0.005307448
KO,10/2/2015,0.028371707,0.028372121,0.028370188,0.028376583
KO,11/2/2015,-0.000707409,-0.000707419,-0.000707372,-0.000707527
KO,12/2/2015,-0.0047194,-0.004719467,-0.004719154,-0.004720189
KO,13/2/2015,-0.004267601,-0.004267662,-0.004267377,-0.004268318
KO,17/2/2015,-0.004285891,-0.004285953,-0.004285666,-0.004286614
KO,18/2/2015,-0.00191304,-0.001913067,-0.001912939,-0.001913364
KO,19/2/2015,0.009104355,0.009104486,0.009103874,0.009105901
KO,20/2/2015,-0.003323973,0,0,-0.003324533
KO,23/2/2015,-0.002858622,0,0,-0.002859105
KO,24/2/2015,0.00668924,0,0,0.006690373
KO,25/2/2015,-0.001898512,0,0,-0.001898831
KO,26/2/2015,0.009748381,0,0,0.009750024
KO,27/2/2015,0.019779475,0,0,0.019782775
KO,2/3/2015,-0.002309028,0,0,-0.002309406
KO,3/3/2015,-0.00578593,0,0,-0.005786879
KO,4/3/2015,-0.010475283,0,0,-0.010477011
KO,5/3/2015,-0.002352484,0,0,-0.002352876
KO,6/3/2015,-0.020750671,0,0,-0.020754139
KO,9/3/2015,-0.003130398,0,0,-0.003130932
KO,10/3/2015,-0.016908921,0,0,-0.016911815
KO,11/3/2015,-0.014496932,0,0,-0.014499456
KO,12/3/2015,0.011718283,0,0,0.011720353
KO,13/3/2015,-0.016264864,0,0,-0.016267705
KO,16/3/2015,0.009519452,0,0,0.009521142
KO,17/3/2015,0.005459292,0,0,0.005460252
KO,18/3/2015,0.00222122,0,0,0.002221609
KO,19/3/2015,-0.014282806,0,0,-0.014285299
KO,20/3/2015,0.015738878,0,0,0.015741665
KO,23/3/2015,-0.000737857,-0.000737963,0,-0.000737986
KO,24/3/2015,-0.003692011,-0.003692541,0,-0.003692655
KO,25/3/2015,-0.000494092,-0.000494164,0,-0.000494179
KO,26/3/2015,-0.002471683,0,0,-0.002472116
KO,27/3/2015,-0.006690079,0,0,-0.006691254
KO,30/3/2015,0.010726331,0.01072812,0,0.010728227
KO,31/3/2015,0.000987209,0.000987372,0.000987159,0.000987382
KO,1/4/2015,0.003205265,0.003205794,0.003205104,0.003205825
KO,2/4/2015,0,0,0,0
KO,6/4/2015,0.012042784,0,0.012042179,0.012044882
KO,7/4/2015,-0.003885545,0,-0.003885352,-0.003886214
KO,8/4/2015,-0.002925526,0,-0.00292538,-0.002926031
KO,9/4/2015,0.003912146,0,0.003911951,0.003912824
KO,10/4/2015,-0.004140457,-0.004140486,-0.004140251,-0.004141172
KO,13/4/2015,-0.004402241,-0.004402271,-0.004402021,-0.004403004
KO,14/4/2015,-0.004667357,-0.004667389,-0.004667122,-0.004668169
KO,15/4/2015,-0.002714825,-0.002714844,-0.002714688,-0.0027153
KO,16/4/2015,0.004949482,0.004949517,0.004949232,0.00495035
KO,17/4/2015,-0.007387658,-0.00738771,-0.007387287,-0.007388948
KO,20/4/2015,0.008931171,0.008931233,0.008930718,0.008932741
KO,21/4/2015,0.002950704,0.002950724,0.002950555,0.002951218
KO,22/4/2015,0.012993933,0.012994023,0.012993282,0.012996191
KO,23/4/2015,-0.008712853,-0.008712913,-0.008712423,-0.008714348
KO,24/4/2015,-0.001464906,0,-0.001464833,-0.001465159
KO,27/4/2015,-0.001467055,0,-0.001466982,-0.001467309
KO,28/4/2015,-0.00146921,-0.001469253,-0.001469137,-0.001469465
KO,29/4/2015,-0.006866403,-0.006866604,-0.006866059,-0.006867596
KO,30/4/2015,0.001728469,0,0.001728382,0.001728772
KO,1/5/2015,0.008627433,0.008626654,0.008626999,0.00862894
KO,4/5/2015,0.001221948,0,0.001221887,0.00122216
KO,5/5/2015,-0.005125919,0,-0.005125663,-0.005126805
KO,6/5/2015,-0.002208141,0,-0.00220803,-0.002208525
KO,7/5/2015,0.000983568,0,0.000983518,0.000983739
KO,8/5/2015,0.00687821,0.00687771,0.006877865,0.006879407
KO,11/5/2015,-0.000975889,-0.000975819,-0.00097584,-0.000976058
KO,12/5/2015,-0.006105265,-0.006104824,-0.00610496,-0.006106321
KO,13/5/2015,0.008845586,0.008844943,0.008845142,0.008847126
KO,14/5/2015,0.010960034,0.010959244,0.010959489,0.010961926
KO,15/5/2015,0.000481832,0,0.000481808,0.000481914
KO,18/5/2015,-0.004815997,-0.004816202,-0.00481576,-0.004816819
KO,19/5/2015,-0.000241965,0,0,-0.000242007
KO,20/5/2015,0.000968095,0,0,0.000968261
KO,21/5/2015,-0.002901476,-0.002901569,-0.002901659,-0.002901973
KO,22/5/2015,-0.000484986,-0.000485002,-0.000485017,-0.00048507
KO,26/5/2015,-0.005337439,0,-0.005337778,-0.005338357
KO,27/5/2015,0.003170866,0,0.003171068,0.003171414
KO,28/5/2015,0.000486284,0,0,0.000486367
KO,29/5/2015,-0.004374425,0,0,-0.004375178
KO,1/6/2015,-0.000488183,-0.000488275,0,-0.000488267
KO,2/6/2015,0.001221053,0.001221283,0,0.001221264
KO,3/6/2015,-0.002926953,0,0,-0.002927459
KO,4/6/2015,-0.006849606,0,0,-0.006850793
KO,5/6/2015,-0.012069481,-0.012067698,-0.012071766,-0.012071588
KO,8/6/2015,0.001495951,0.001495727,0.001496238,0.001496215
KO,9/6/2015,0.000995811,0,0,0.000995987
KO,10/6/2015,0.003233166,0,0,0.003233736
KO,11/6/2015,-0.005701782,0,0,-0.005702784
KO,12/6/2015,-0.003490552,0,0,-0.003491169
KO,15/6/2015,-0.009257344,0,0,-0.009258986
KO,16/6/2015,0.012374279,0,0,0.012376494
KO,17/6/2015,0.004739541,0,0,0.004740379
KO,18/6/2015,0.009434368,0.009434793,0.009436248,0.009436028
KO,19/6/2015,-0.006148811,-0.006149085,-0.006150025,-0.006149883
KO,22/6/2015,0.001979793,0.001979882,0.001980186,0.00198014
KO,23/6/2015,-0.002469851,-0.002469962,-0.002470341,-0.002470284
KO,24/6/2015,-0.004704337,-0.004704548,-0.004705271,-0.004705162
KO,25/6/2015,-0.004229038,-0.004229229,-0.004229882,-0.004229784
KO,26/6/2015,-0.000499647,-0.00049967,-0.000499747,-0.000499735
KO,29/6/2015,-0.014996901,-0.01499758,-0.014999909,-0.014999557
KO,30/6/2015,-0.004313816,-0.004314014,-0.004314694,-0.004314592
KO,1/7/2015,0.006881038,0.006881356,0.006882445,0.006882281
KO,2/7/2015,-0.000253112,-0.000253123,-0.000253163,-0.000253157
KO,6/7/2015,-0.00177223,-0.001772311,-0.00177259,-0.001772548
KO,7/7/2015,0.021050888,0.021051855,0.021055172,0.021054671
KO,8/7/2015,-0.009687451,-0.009687888,-0.009689383,-0.009689157
KO,9/7/2015,0.001504956,0,0.001505259,0.001505224
KO,10/7/2015,0.01177111,0,0.011773476,0.011773199
KO,13/7/2015,0.006683455,0,0.006684783,0.006684628
KO,14/7/2015,0.01254049,0,0.012542965,0.012542676
KO,15/7/2015,-0.000971386,0,-0.000971576,-0.000971553
KO,16/7/2015,0.008507894,0,0.008509553,0.008509359
KO,17/7/2015,-0.005543736,0,-0.005544808,-0.005544683
KO,20/7/2015,0.003150884,0,0.003151497,0.003151425
KO,21/7/2015,-0.004590673,0,-0.004591563,-0.004591459
KO,22/7/2015,-0.007039131,-0.007039035,-0.007040502,-0.007040342
KO,23/7/2015,-0.001466696,-0.001466676,-0.001466984,-0.00146695
KO,24/7/2015,-0.009792337,-0.009792203,-0.009794261,-0.009794036
KO,27/7/2015,0.002472294,0.002472259,0.002472784,0.002472727
KO,28/7/2015,0.00024662,0,0.000246668,0.000246663
KO,29/7/2015,0.000986235,0.000986095,0.000986431,0.000986408
KO,30/7/2015,-0.000738948,-0.000738842,-0.000739094,-0.000739077
KO,31/7/2015,0.012817901,0,0.012820436,0.01282014
KO,3/8/2015,0.01119541,0,0.011197597,0.011197341
KO,4/8/2015,0.007461202,0,0.007462643,0.007462475
KO,5/8/2015,0.006450339,0,0.006451575,0.006451431
KO,6/8/2015,-0.004747406,0,0,-0.004748205
KO,7/8/2015,-0.003577539,0,0,-0.003578144
KO,10/8/2015,-0.00215423,0,0,-0.002154596
KO,11/8/2015,-0.004797513,0,0,-0.004798329
KO,12/8/2015,-0.005302704,0,0,-0.00530361
KO,13/8/2015,-0.003877071,0,0,-0.003877737
KO,14/8/2015,0.003648901,0,0,0.00364953
KO,17/8/2015,0.002423757,0.002423891,0.002423857,0.002424173
KO,18/8/2015,-0.001208948,0,0,-0.001209155
KO,19/8/2015,-0.012588279,-0.012588165,-0.012588526,-0.012590439
KO,20/8/2015,-0.005638877,-0.005638825,-0.005638989,-0.005639856
KO,21/8/2015,-0.025149004,-0.025148771,-0.025149506,-0.025153398
KO,24/8/2015,-0.029085747,-0.029085471,-0.029086343,-0.02909096
KO,25/8/2015,-0.010159354,-0.010159255,-0.010159569,-0.01016123
KO,26/8/2015,0.019474573,0.01947438,0.019474988,0.019478205
KO,27/8/2015,0.013939705,0.01393957,0.013939996,0.013942255
KO,28/8/2015,0.004582687,0.004582643,0.004582782,0.004583514
KO,31/8/2015,-0.00329462,-0.003294589,-0.003294688,-0.003295212
KO,1/9/2015,-0.014493393,-0.014493254,-0.014493691,-0.014496004
KO,2/9/2015,0.003870142,0.003870105,0.003870223,0.00387085
KO,3/9/2015,0.006682385,0.00668232,0.006682524,0.006683602
KO,4/9/2015,-0.016339758,0,-0.016340096,-0.016342715
KO,8/9/2015,0.009862889,0,0.009863096,0.009864703
KO,9/9/2015,-0.015420888,0,-0.015421209,-0.015423696
KO,10/9/2015,0.003132483,0,0.003132549,0.003133063
KO,11/9/2015,-0.007546528,0,-0.007546687,-0.00754792
KO,14/9/2015,-0.000786612,0,-0.000786628,-0.000786758
KO,15/9/2015,0.01049641,0,0.010496633,0.010498362
KO,16/9/2015,0.016879493,0.016879826,0.016879848,0.016882599
KO,17/9/2015,0.0058736,0.005873714,0.005873722,0.005874663
KO,18/9/2015,-0.010155309,-0.010155505,-0.010155517,-0.010157136
KO,21/9/2015,0.005386236,0.005386341,0.005386348,0.005387215
KO,22/9/2015,-0.010204533,-0.010204731,-0.010204744,-0.010206378
KO,23/9/2015,-0.00077323,0,0,-0.000773372
KO,24/9/2015,0.010059774,0,0,0.010061613
KO,25/9/2015,0.012002574,0,0,0.012004747
KO,28/9/2015,-0.002271106,0,0,-0.002271512
KO,29/9/2015,0.003287954,0,0,0.003288543
KO,30/9/2015,0.011596171,0,0,0.011598243
KO,1/10/2015,-0.007974429,0,0,-0.007975837
KO,2/10/2015,0.014821042,0.014819284,0.014823505,0.014823681
